{ 0 2 13 16 27 29 30 34 }
{ 0 3 5 6 12 16 27 30 }
{ 0 3 5 6 16 27 29 30 }
{ 0 3 5 8 12 15 16 27 }
{ 0 3 5 8 15 16 27 29 }
{ 0 3 5 12 15 16 27 30 }
{ 0 3 5 15 16 27 29 30 }
{ 0 3 6 12 13 16 27 30 }
{ 0 3 6 13 16 27 29 30 }
{ 0 3 7 12 15 16 27 30 }
{ 0 3 7 15 16 27 29 30 }
{ 0 3 8 12 13 15 16 27 }
{ 0 3 8 13 15 16 27 29 }
{ 0 3 12 13 15 16 27 30 }
{ 0 3 13 15 16 27 29 30 }
{ 0 4 5 6 12 16 27 30 }
{ 0 4 5 6 16 27 29 30 }
{ 0 4 5 8 12 15 16 27 }
{ 0 4 5 8 15 16 27 29 }
{ 0 4 5 12 15 16 27 30 }
{ 0 4 5 15 16 27 29 30 }
{ 0 4 6 12 13 16 27 30 }
{ 0 4 6 13 16 27 29 30 }
{ 0 4 7 12 15 16 27 30 }
{ 0 4 7 15 16 27 29 30 }
{ 0 4 8 12 13 15 16 27 }
{ 0 4 8 13 15 16 27 29 }
{ 0 4 12 13 15 16 27 30 }
{ 0 4 13 15 16 27 29 30 }
{ 0 5 6 9 12 16 27 30 }
{ 0 5 6 9 16 27 29 30 }
{ 0 5 6 12 16 17 27 30 }
{ 0 5 6 12 16 18 27 30 }
{ 0 5 6 12 16 19 27 30 }
{ 0 5 6 12 16 23 27 30 }
{ 0 5 6 12 16 24 27 30 }
{ 0 5 6 12 16 27 30 33 }
{ 0 5 6 12 16 27 30 34 }
{ 0 5 6 16 17 27 29 30 }
{ 0 5 6 16 18 27 29 30 }
{ 0 5 6 16 19 27 29 30 }
{ 0 5 6 16 23 27 29 30 }
{ 0 5 6 16 24 27 29 30 }
{ 0 5 6 16 27 29 30 33 }
{ 0 5 6 16 27 29 30 34 }
{ 0 5 8 9 12 15 16 27 }
{ 0 5 8 9 15 16 27 29 }
{ 0 5 8 12 15 16 17 27 }
{ 0 5 8 12 15 16 18 27 }
{ 0 5 8 12 15 16 19 27 }
{ 0 5 8 12 15 16 23 27 }
{ 0 5 8 12 15 16 24 27 }
{ 0 5 8 12 15 16 27 31 }
{ 0 5 8 12 15 16 27 33 }
{ 0 5 8 12 15 16 27 34 }
{ 0 5 8 15 16 17 27 29 }
{ 0 5 8 15 16 18 27 29 }
{ 0 5 8 15 16 19 27 29 }
{ 0 5 8 15 16 23 27 29 }
{ 0 5 8 15 16 24 27 29 }
{ 0 5 8 15 16 27 29 31 }
{ 0 5 8 15 16 27 29 33 }
{ 0 5 8 15 16 27 29 34 }
{ 0 5 9 12 15 16 27 30 }
{ 0 5 9 15 16 27 29 30 }
{ 0 5 12 15 16 17 27 30 }
{ 0 5 12 15 16 18 27 30 }
{ 0 5 12 15 16 19 27 30 }
{ 0 5 12 15 16 23 27 30 }
{ 0 5 12 15 16 24 27 30 }
{ 0 5 12 15 16 27 30 33 }
{ 0 5 12 15 16 27 30 34 }
{ 0 5 15 16 17 27 29 30 }
{ 0 5 15 16 18 27 29 30 }
{ 0 5 15 16 19 27 29 30 }
{ 0 5 15 16 23 27 29 30 }
{ 0 5 15 16 24 27 29 30 }
{ 0 5 15 16 27 29 30 33 }
{ 0 5 15 16 27 29 30 34 }
{ 0 6 9 12 13 16 27 30 }
{ 0 6 9 13 16 27 29 30 }
{ 0 6 12 13 16 17 27 30 }
{ 0 6 12 13 16 18 27 30 }
{ 0 6 12 13 16 19 27 30 }
{ 0 6 12 13 16 23 27 30 }
{ 0 6 12 13 16 24 27 30 }
{ 0 6 12 13 16 27 30 33 }
{ 0 6 12 13 16 27 30 34 }
{ 0 6 13 16 17 27 29 30 }
{ 0 6 13 16 18 27 29 30 }
{ 0 6 13 16 19 27 29 30 }
{ 0 6 13 16 23 27 29 30 }
{ 0 6 13 16 24 27 29 30 }
{ 0 6 13 16 27 29 30 33 }
{ 0 6 13 16 27 29 30 34 }
{ 0 7 9 12 15 16 27 30 }
{ 0 7 9 15 16 27 29 30 }
{ 0 7 12 15 16 17 27 30 }
{ 0 7 12 15 16 18 27 30 }
{ 0 7 12 15 16 19 27 30 }
{ 0 7 12 15 16 23 27 30 }
{ 0 7 12 15 16 24 27 30 }
{ 0 7 12 15 16 27 30 33 }
{ 0 7 12 15 16 27 30 34 }
{ 0 7 15 16 17 27 29 30 }
{ 0 7 15 16 18 27 29 30 }
{ 0 7 15 16 19 27 29 30 }
{ 0 7 15 16 23 27 29 30 }
{ 0 7 15 16 24 27 29 30 }
{ 0 7 15 16 27 29 30 33 }
{ 0 7 15 16 27 29 30 34 }
{ 0 8 9 12 13 15 16 27 }
{ 0 8 9 13 15 16 27 29 }
{ 0 8 12 13 15 16 17 27 }
{ 0 8 12 13 15 16 18 27 }
{ 0 8 12 13 15 16 19 27 }
{ 0 8 12 13 15 16 23 27 }
{ 0 8 12 13 15 16 24 27 }
{ 0 8 12 13 15 16 27 31 }
{ 0 8 12 13 15 16 27 33 }
{ 0 8 12 13 15 16 27 34 }
{ 0 8 13 15 16 17 27 29 }
{ 0 8 13 15 16 18 27 29 }
{ 0 8 13 15 16 19 27 29 }
{ 0 8 13 15 16 23 27 29 }
{ 0 8 13 15 16 24 27 29 }
{ 0 8 13 15 16 27 29 31 }
{ 0 8 13 15 16 27 29 33 }
{ 0 8 13 15 16 27 29 34 }
{ 0 9 12 13 15 16 27 30 }
{ 0 9 13 15 16 27 29 30 }
{ 0 12 13 15 16 17 27 30 }
{ 0 12 13 15 16 18 27 30 }
{ 0 12 13 15 16 19 27 30 }
{ 0 12 13 15 16 23 27 30 }
{ 0 12 13 15 16 24 27 30 }
{ 0 12 13 15 16 27 30 33 }
{ 0 12 13 15 16 27 30 34 }
{ 0 13 15 16 17 27 29 30 }
{ 0 13 15 16 18 27 29 30 }
{ 0 13 15 16 19 27 29 30 }
{ 0 13 15 16 23 27 29 30 }
{ 0 13 15 16 24 27 29 30 }
{ 0 13 15 16 27 29 30 33 }
{ 0 13 15 16 27 29 30 34 }
{ 1 2 5 8 10 12 16 27 }
{ 1 2 5 8 10 16 27 29 }
{ 1 2 5 8 11 12 16 27 }
{ 1 2 5 8 11 16 27 29 }
{ 1 2 5 8 12 14 16 27 }
{ 1 2 5 8 12 16 20 27 }
{ 1 2 5 8 12 16 21 27 }
{ 1 2 5 8 12 16 22 27 }
{ 1 2 5 8 12 16 25 27 }
{ 1 2 5 8 12 16 27 32 }
{ 1 2 5 8 14 16 27 29 }
{ 1 2 5 8 16 20 27 29 }
{ 1 2 5 8 16 21 27 29 }
{ 1 2 5 8 16 22 27 29 }
{ 1 2 5 8 16 25 27 29 }
{ 1 2 5 8 16 27 29 32 }
{ 1 2 5 10 12 16 27 30 }
{ 1 2 5 10 16 27 29 30 }
{ 1 2 5 11 12 16 27 30 }
{ 1 2 5 11 16 27 29 30 }
{ 1 2 5 12 14 16 27 30 }
{ 1 2 5 12 16 20 27 30 }
{ 1 2 5 12 16 21 27 30 }
{ 1 2 5 12 16 22 27 30 }
{ 1 2 5 12 16 25 27 30 }
{ 1 2 5 14 16 27 29 30 }
{ 1 2 5 16 20 27 29 30 }
{ 1 2 5 16 21 27 29 30 }
{ 1 2 5 16 22 27 29 30 }
{ 1 2 5 16 25 27 29 30 }
{ 1 2 7 10 12 16 27 30 }
{ 1 2 7 10 16 27 29 30 }
{ 1 2 7 11 12 16 27 30 }
{ 1 2 7 11 16 27 29 30 }
{ 1 2 7 12 14 16 27 30 }
{ 1 2 7 12 16 20 27 30 }
{ 1 2 7 12 16 21 27 30 }
{ 1 2 7 12 16 22 27 30 }
{ 1 2 7 12 16 25 27 30 }
{ 1 2 7 14 16 27 29 30 }
{ 1 2 7 16 20 27 29 30 }
{ 1 2 7 16 21 27 29 30 }
{ 1 2 7 16 22 27 29 30 }
{ 1 2 7 16 25 27 29 30 }
{ 1 2 8 10 12 13 16 27 }
{ 1 2 8 10 13 16 27 29 }
{ 1 2 8 11 12 13 16 27 }
{ 1 2 8 11 13 16 27 29 }
{ 1 2 8 12 13 16 20 27 }
{ 1 2 8 12 13 16 21 27 }
{ 1 2 8 12 13 16 22 27 }
{ 1 2 8 12 13 16 25 27 }
{ 1 2 8 12 13 16 27 32 }
{ 1 2 8 13 16 20 27 29 }
{ 1 2 8 13 16 21 27 29 }
{ 1 2 8 13 16 22 27 29 }
{ 1 2 8 13 16 25 27 29 }
{ 1 2 8 13 16 27 29 32 }
{ 1 2 10 12 13 16 27 30 }
{ 1 2 10 13 16 27 29 30 }
{ 1 2 11 12 13 16 27 30 }
{ 1 2 11 13 16 27 29 30 }
{ 1 2 12 13 16 20 27 30 }
{ 1 2 12 13 16 21 27 30 }
{ 1 2 12 13 16 22 27 30 }
{ 1 2 12 13 16 25 27 30 }
{ 1 2 13 16 20 27 29 30 }
{ 1 2 13 16 21 27 29 30 }
{ 1 2 13 16 22 27 29 30 }
{ 1 2 13 16 25 27 29 30 }
{ 1 5 6 10 12 16 27 30 }
{ 1 5 6 10 16 27 29 30 }
{ 1 5 6 11 12 16 27 30 }
{ 1 5 6 11 16 27 29 30 }
{ 1 5 6 12 14 16 27 30 }
{ 1 5 6 12 16 20 27 30 }
{ 1 5 6 12 16 21 27 30 }
{ 1 5 6 12 16 22 27 30 }
{ 1 5 6 12 16 25 27 30 }
{ 1 5 6 14 16 27 29 30 }
{ 1 5 6 16 20 27 29 30 }
{ 1 5 6 16 21 27 29 30 }
{ 1 5 6 16 22 27 29 30 }
{ 1 5 6 16 25 27 29 30 }
{ 1 5 8 10 12 15 16 27 }
{ 1 5 8 10 15 16 27 29 }
{ 1 5 8 11 12 15 16 27 }
{ 1 5 8 11 15 16 27 29 }
{ 1 5 8 12 14 15 16 27 }
{ 1 5 8 12 15 16 20 27 }
{ 1 5 8 12 15 16 21 27 }
{ 1 5 8 12 15 16 22 27 }
{ 1 5 8 12 15 16 25 27 }
{ 1 5 8 12 15 16 27 32 }
{ 1 5 8 14 15 16 27 29 }
{ 1 5 8 15 16 20 27 29 }
{ 1 5 8 15 16 21 27 29 }
{ 1 5 8 15 16 22 27 29 }
{ 1 5 8 15 16 25 27 29 }
{ 1 5 8 15 16 27 29 32 }
{ 1 5 10 12 15 16 27 30 }
{ 1 5 10 15 16 27 29 30 }
{ 1 5 11 12 15 16 27 30 }
{ 1 5 11 15 16 27 29 30 }
{ 1 5 12 14 15 16 27 30 }
{ 1 5 12 15 16 20 27 30 }
{ 1 5 12 15 16 21 27 30 }
{ 1 5 12 15 16 22 27 30 }
{ 1 5 12 15 16 25 27 30 }
{ 1 5 14 15 16 27 29 30 }
{ 1 5 15 16 20 27 29 30 }
{ 1 5 15 16 21 27 29 30 }
{ 1 5 15 16 22 27 29 30 }
{ 1 5 15 16 25 27 29 30 }
{ 1 6 10 12 13 16 27 30 }
{ 1 6 10 13 16 27 29 30 }
{ 1 6 11 12 13 16 27 30 }
{ 1 6 11 13 16 27 29 30 }
{ 1 6 12 13 16 20 27 30 }
{ 1 6 12 13 16 21 27 30 }
{ 1 6 12 13 16 22 27 30 }
{ 1 6 12 13 16 25 27 30 }
{ 1 6 13 16 20 27 29 30 }
{ 1 6 13 16 21 27 29 30 }
{ 1 6 13 16 22 27 29 30 }
{ 1 6 13 16 25 27 29 30 }
{ 1 7 10 12 15 16 27 30 }
{ 1 7 10 15 16 27 29 30 }
{ 1 7 11 12 15 16 27 30 }
{ 1 7 11 15 16 27 29 30 }
{ 1 7 12 14 15 16 27 30 }
{ 1 7 12 15 16 20 27 30 }
{ 1 7 12 15 16 21 27 30 }
{ 1 7 12 15 16 22 27 30 }
{ 1 7 12 15 16 25 27 30 }
{ 1 7 14 15 16 27 29 30 }
{ 1 7 15 16 20 27 29 30 }
{ 1 7 15 16 21 27 29 30 }
{ 1 7 15 16 22 27 29 30 }
{ 1 7 15 16 25 27 29 30 }
{ 1 8 10 12 13 15 16 27 }
{ 1 8 10 13 15 16 27 29 }
{ 1 8 11 12 13 15 16 27 }
{ 1 8 11 13 15 16 27 29 }
{ 1 8 12 13 15 16 20 27 }
{ 1 8 12 13 15 16 21 27 }
{ 1 8 12 13 15 16 22 27 }
{ 1 8 12 13 15 16 25 27 }
{ 1 8 12 13 15 16 27 32 }
{ 1 8 13 15 16 20 27 29 }
{ 1 8 13 15 16 21 27 29 }
{ 1 8 13 15 16 22 27 29 }
{ 1 8 13 15 16 25 27 29 }
{ 1 8 13 15 16 27 29 32 }
{ 1 10 12 13 15 16 27 30 }
{ 1 10 13 15 16 27 29 30 }
{ 1 11 12 13 15 16 27 30 }
{ 1 11 13 15 16 27 29 30 }
{ 1 12 13 15 16 20 27 30 }
{ 1 12 13 15 16 21 27 30 }
{ 1 12 13 15 16 22 27 30 }
{ 1 12 13 15 16 25 27 30 }
{ 1 13 15 16 20 27 29 30 }
{ 1 13 15 16 21 27 29 30 }
{ 1 13 15 16 22 27 29 30 }
{ 1 13 15 16 25 27 29 30 }
{ 2 4 5 8 10 12 16 27 }
{ 2 4 5 8 10 16 27 29 }
{ 2 4 5 8 11 12 16 27 }
{ 2 4 5 8 11 16 27 29 }
{ 2 4 5 8 12 14 16 27 }
{ 2 4 5 8 12 16 20 27 }
{ 2 4 5 8 12 16 21 27 }
{ 2 4 5 8 12 16 22 27 }
{ 2 4 5 8 12 16 25 27 }
{ 2 4 5 8 12 16 27 32 }
{ 2 4 5 8 14 16 27 29 }
{ 2 4 5 8 16 20 27 29 }
{ 2 4 5 8 16 21 27 29 }
{ 2 4 5 8 16 22 27 29 }
{ 2 4 5 8 16 25 27 29 }
{ 2 4 5 8 16 27 29 32 }
{ 2 4 5 10 12 16 27 30 }
{ 2 4 5 10 16 27 29 30 }
{ 2 4 5 11 12 16 27 30 }
{ 2 4 5 11 16 27 29 30 }
{ 2 4 5 12 14 16 27 30 }
{ 2 4 5 12 16 20 27 30 }
{ 2 4 5 12 16 21 27 30 }
{ 2 4 5 12 16 22 27 30 }
{ 2 4 5 12 16 25 27 30 }
{ 2 4 5 14 16 27 29 30 }
{ 2 4 5 16 20 27 29 30 }
{ 2 4 5 16 21 27 29 30 }
{ 2 4 5 16 22 27 29 30 }
{ 2 4 5 16 25 27 29 30 }
{ 2 4 7 10 12 16 27 30 }
{ 2 4 7 10 16 27 29 30 }
{ 2 4 7 11 12 16 27 30 }
{ 2 4 7 11 16 27 29 30 }
{ 2 4 7 12 14 16 27 30 }
{ 2 4 7 12 16 20 27 30 }
{ 2 4 7 12 16 21 27 30 }
{ 2 4 7 12 16 22 27 30 }
{ 2 4 7 12 16 25 27 30 }
{ 2 4 7 14 16 27 29 30 }
{ 2 4 7 16 20 27 29 30 }
{ 2 4 7 16 21 27 29 30 }
{ 2 4 7 16 22 27 29 30 }
{ 2 4 7 16 25 27 29 30 }
{ 2 4 8 10 12 13 16 27 }
{ 2 4 8 10 13 16 27 29 }
{ 2 4 8 11 12 13 16 27 }
{ 2 4 8 11 13 16 27 29 }
{ 2 4 8 12 13 16 20 27 }
{ 2 4 8 12 13 16 21 27 }
{ 2 4 8 12 13 16 22 27 }
{ 2 4 8 12 13 16 25 27 }
{ 2 4 8 12 13 16 27 32 }
{ 2 4 8 13 16 20 27 29 }
{ 2 4 8 13 16 21 27 29 }
{ 2 4 8 13 16 22 27 29 }
{ 2 4 8 13 16 25 27 29 }
{ 2 4 8 13 16 27 29 32 }
{ 2 4 10 12 13 16 27 30 }
{ 2 4 10 13 16 27 29 30 }
{ 2 4 11 12 13 16 27 30 }
{ 2 4 11 13 16 27 29 30 }
{ 2 4 12 13 16 20 27 30 }
{ 2 4 12 13 16 21 27 30 }
{ 2 4 12 13 16 22 27 30 }
{ 2 4 12 13 16 25 27 30 }
{ 2 4 13 16 20 27 29 30 }
{ 2 4 13 16 21 27 29 30 }
{ 2 4 13 16 22 27 29 30 }
{ 2 4 13 16 25 27 29 30 }
{ 2 5 8 9 11 12 16 27 }
{ 2 5 8 9 11 16 27 29 }
{ 2 5 8 9 12 14 16 27 }
{ 2 5 8 9 12 16 20 27 }
{ 2 5 8 9 12 16 21 27 }
{ 2 5 8 9 12 16 22 27 }
{ 2 5 8 9 12 16 25 27 }
{ 2 5 8 9 12 16 27 32 }
{ 2 5 8 9 14 16 27 29 }
{ 2 5 8 9 16 20 27 29 }
{ 2 5 8 9 16 21 27 29 }
{ 2 5 8 9 16 22 27 29 }
{ 2 5 8 9 16 25 27 29 }
{ 2 5 8 9 16 27 29 32 }
{ 2 5 8 10 12 16 17 27 }
{ 2 5 8 10 12 16 18 27 }
{ 2 5 8 10 12 16 19 27 }
{ 2 5 8 10 12 16 23 27 }
{ 2 5 8 10 12 16 24 27 }
{ 2 5 8 10 12 16 27 31 }
{ 2 5 8 10 12 16 27 33 }
{ 2 5 8 10 12 16 27 34 }
{ 2 5 8 10 16 17 27 29 }
{ 2 5 8 10 16 18 27 29 }
{ 2 5 8 10 16 19 27 29 }
{ 2 5 8 10 16 23 27 29 }
{ 2 5 8 10 16 24 27 29 }
{ 2 5 8 10 16 27 29 31 }
{ 2 5 8 10 16 27 29 33 }
{ 2 5 8 10 16 27 29 34 }
{ 2 5 8 11 12 16 17 27 }
{ 2 5 8 11 12 16 18 27 }
{ 2 5 8 11 12 16 19 27 }
{ 2 5 8 11 12 16 23 27 }
{ 2 5 8 11 12 16 24 27 }
{ 2 5 8 11 12 16 27 31 }
{ 2 5 8 11 12 16 27 33 }
{ 2 5 8 11 12 16 27 34 }
{ 2 5 8 11 16 17 27 29 }
{ 2 5 8 11 16 18 27 29 }
{ 2 5 8 11 16 19 27 29 }
{ 2 5 8 11 16 23 27 29 }
{ 2 5 8 11 16 24 27 29 }
{ 2 5 8 11 16 27 29 31 }
{ 2 5 8 11 16 27 29 33 }
{ 2 5 8 11 16 27 29 34 }
{ 2 5 8 12 14 16 17 27 }
{ 2 5 8 12 14 16 18 27 }
{ 2 5 8 12 14 16 19 27 }
{ 2 5 8 12 14 16 23 27 }
{ 2 5 8 12 14 16 24 27 }
{ 2 5 8 12 14 16 27 31 }
{ 2 5 8 12 14 16 27 33 }
{ 2 5 8 12 14 16 27 34 }
{ 2 5 8 12 16 17 20 27 }
{ 2 5 8 12 16 17 21 27 }
{ 2 5 8 12 16 17 22 27 }
{ 2 5 8 12 16 17 25 27 }
{ 2 5 8 12 16 17 27 32 }
{ 2 5 8 12 16 18 20 27 }
{ 2 5 8 12 16 18 21 27 }
{ 2 5 8 12 16 18 22 27 }
{ 2 5 8 12 16 18 25 27 }
{ 2 5 8 12 16 18 27 32 }
{ 2 5 8 12 16 19 20 27 }
{ 2 5 8 12 16 19 21 27 }
{ 2 5 8 12 16 19 22 27 }
{ 2 5 8 12 16 19 25 27 }
{ 2 5 8 12 16 19 27 32 }
{ 2 5 8 12 16 20 23 27 }
{ 2 5 8 12 16 20 24 27 }
{ 2 5 8 12 16 20 27 31 }
{ 2 5 8 12 16 20 27 33 }
{ 2 5 8 12 16 20 27 34 }
{ 2 5 8 12 16 21 23 27 }
{ 2 5 8 12 16 21 24 27 }
{ 2 5 8 12 16 21 27 31 }
{ 2 5 8 12 16 21 27 33 }
{ 2 5 8 12 16 21 27 34 }
{ 2 5 8 12 16 22 23 27 }
{ 2 5 8 12 16 22 24 27 }
{ 2 5 8 12 16 22 27 31 }
{ 2 5 8 12 16 22 27 33 }
{ 2 5 8 12 16 22 27 34 }
{ 2 5 8 12 16 23 25 27 }
{ 2 5 8 12 16 23 27 32 }
{ 2 5 8 12 16 24 27 32 }
{ 2 5 8 12 16 25 27 31 }
{ 2 5 8 12 16 25 27 33 }
{ 2 5 8 12 16 25 27 34 }
{ 2 5 8 12 16 27 32 33 }
{ 2 5 8 12 16 27 32 34 }
{ 2 5 8 14 16 17 27 29 }
{ 2 5 8 14 16 18 27 29 }
{ 2 5 8 14 16 19 27 29 }
{ 2 5 8 14 16 23 27 29 }
{ 2 5 8 14 16 24 27 29 }
{ 2 5 8 14 16 27 29 31 }
{ 2 5 8 14 16 27 29 33 }
{ 2 5 8 14 16 27 29 34 }
{ 2 5 8 16 17 20 27 29 }
{ 2 5 8 16 17 21 27 29 }
{ 2 5 8 16 17 22 27 29 }
{ 2 5 8 16 17 25 27 29 }
{ 2 5 8 16 17 27 29 32 }
{ 2 5 8 16 18 20 27 29 }
{ 2 5 8 16 18 21 27 29 }
{ 2 5 8 16 18 22 27 29 }
{ 2 5 8 16 18 25 27 29 }
{ 2 5 8 16 18 27 29 32 }
{ 2 5 8 16 19 20 27 29 }
{ 2 5 8 16 19 21 27 29 }
{ 2 5 8 16 19 22 27 29 }
{ 2 5 8 16 19 25 27 29 }
{ 2 5 8 16 19 27 29 32 }
{ 2 5 8 16 20 23 27 29 }
{ 2 5 8 16 20 24 27 29 }
{ 2 5 8 16 20 27 29 31 }
{ 2 5 8 16 20 27 29 33 }
{ 2 5 8 16 20 27 29 34 }
{ 2 5 8 16 21 23 27 29 }
{ 2 5 8 16 21 24 27 29 }
{ 2 5 8 16 21 27 29 31 }
{ 2 5 8 16 21 27 29 33 }
{ 2 5 8 16 21 27 29 34 }
{ 2 5 8 16 22 23 27 29 }
{ 2 5 8 16 22 24 27 29 }
{ 2 5 8 16 22 27 29 31 }
{ 2 5 8 16 22 27 29 33 }
{ 2 5 8 16 22 27 29 34 }
{ 2 5 8 16 23 25 27 29 }
{ 2 5 8 16 23 27 29 32 }
{ 2 5 8 16 24 27 29 32 }
{ 2 5 8 16 25 27 29 31 }
{ 2 5 8 16 25 27 29 33 }
{ 2 5 8 16 25 27 29 34 }
{ 2 5 8 16 27 29 32 33 }
{ 2 5 8 16 27 29 32 34 }
{ 2 5 9 11 12 16 27 30 }
{ 2 5 9 11 16 27 29 30 }
{ 2 5 9 12 14 16 27 30 }
{ 2 5 9 12 16 20 27 30 }
{ 2 5 9 12 16 21 27 30 }
{ 2 5 9 12 16 22 27 30 }
{ 2 5 9 12 16 25 27 30 }
{ 2 5 9 14 16 27 29 30 }
{ 2 5 9 16 20 27 29 30 }
{ 2 5 9 16 21 27 29 30 }
{ 2 5 9 16 22 27 29 30 }
{ 2 5 9 16 25 27 29 30 }
{ 2 5 10 12 16 17 27 30 }
{ 2 5 10 12 16 18 27 30 }
{ 2 5 10 12 16 19 27 30 }
{ 2 5 10 12 16 23 27 30 }
{ 2 5 10 12 16 24 27 30 }
{ 2 5 10 12 16 27 30 33 }
{ 2 5 10 12 16 27 30 34 }
{ 2 5 10 16 17 27 29 30 }
{ 2 5 10 16 18 27 29 30 }
{ 2 5 10 16 19 27 29 30 }
{ 2 5 10 16 23 27 29 30 }
{ 2 5 10 16 24 27 29 30 }
{ 2 5 10 16 27 29 30 33 }
{ 2 5 10 16 27 29 30 34 }
{ 2 5 11 12 16 17 27 30 }
{ 2 5 11 12 16 18 27 30 }
{ 2 5 11 12 16 19 27 30 }
{ 2 5 11 12 16 23 27 30 }
