{ 0 2 6 14 20 23 24 25 }
{ 0 2 6 14 20 23 25 34 }
{ 0 2 6 14 20 23 25 35 }
{ 0 2 6 14 20 24 25 28 }
{ 0 2 6 14 20 25 28 34 }
{ 0 2 6 14 20 25 28 35 }
{ 0 2 6 14 23 24 25 30 }
{ 0 2 6 14 23 25 30 34 }
{ 0 2 6 14 23 25 30 35 }
{ 0 2 8 11 13 14 20 25 }
{ 0 2 8 11 13 14 25 30 }
{ 0 2 8 11 14 20 25 29 }
{ 0 2 8 11 14 20 25 32 }
{ 0 2 8 11 14 25 30 32 }
{ 0 2 8 13 14 20 24 25 }
{ 0 2 8 13 14 20 25 34 }
{ 0 2 8 13 14 20 25 35 }
{ 0 2 8 13 14 24 25 30 }
{ 0 2 8 13 14 25 30 34 }
{ 0 2 8 13 14 25 30 35 }
{ 0 2 8 14 20 24 25 29 }
{ 0 2 8 14 20 24 25 32 }
{ 0 2 8 14 20 25 29 34 }
{ 0 2 8 14 20 25 29 35 }
{ 0 2 8 14 20 25 32 34 }
{ 0 2 8 14 20 25 32 35 }
{ 0 2 8 14 24 25 30 32 }
{ 0 2 8 14 25 30 32 34 }
{ 0 2 8 14 25 30 32 35 }
{ 0 2 11 13 14 19 20 25 }
{ 0 2 11 13 14 19 25 30 }
{ 0 2 11 13 14 20 23 25 }
{ 0 2 11 13 14 20 25 28 }
{ 0 2 11 13 14 23 25 30 }
{ 0 2 11 14 19 20 25 29 }
{ 0 2 11 14 19 20 25 32 }
{ 0 2 11 14 19 25 30 32 }
{ 0 2 11 14 20 23 25 29 }
{ 0 2 11 14 20 23 25 32 }
{ 0 2 11 14 20 25 28 32 }
{ 0 2 11 14 23 25 30 32 }
{ 0 2 13 14 19 20 24 25 }
{ 0 2 13 14 19 20 25 34 }
{ 0 2 13 14 19 20 25 35 }
{ 0 2 13 14 19 24 25 30 }
{ 0 2 13 14 19 25 30 34 }
{ 0 2 13 14 19 25 30 35 }
{ 0 2 13 14 20 23 24 25 }
{ 0 2 13 14 20 23 25 34 }
{ 0 2 13 14 20 23 25 35 }
{ 0 2 13 14 20 24 25 28 }
{ 0 2 13 14 20 25 28 34 }
{ 0 2 13 14 20 25 28 35 }
{ 0 2 13 14 23 24 25 30 }
{ 0 2 13 14 23 25 30 34 }
{ 0 2 13 14 23 25 30 35 }
{ 0 2 14 19 20 24 25 29 }
{ 0 2 14 19 20 24 25 32 }
{ 0 2 14 19 20 25 29 34 }
{ 0 2 14 19 20 25 29 35 }
{ 0 2 14 19 20 25 32 34 }
{ 0 2 14 19 20 25 32 35 }
{ 0 2 14 19 24 25 30 32 }
{ 0 2 14 19 25 30 32 34 }
{ 0 2 14 19 25 30 32 35 }
{ 0 2 14 20 23 24 25 29 }
{ 0 2 14 20 23 24 25 32 }
{ 0 2 14 20 23 25 29 34 }
{ 0 2 14 20 23 25 29 35 }
{ 0 2 14 20 23 25 32 34 }
{ 0 2 14 20 23 25 32 35 }
{ 0 2 14 20 24 25 28 32 }
{ 0 2 14 20 25 28 32 34 }
{ 0 2 14 20 25 28 32 35 }
{ 0 2 14 23 24 25 30 32 }
{ 0 2 14 23 25 30 32 34 }
{ 0 2 14 23 25 30 32 35 }
{ 0 3 5 6 12 14 20 25 }
{ 0 3 5 6 12 14 25 30 }
{ 0 3 5 6 14 20 22 25 }
{ 0 3 5 6 14 22 25 30 }
{ 0 3 5 12 13 14 20 25 }
{ 0 3 5 12 13 14 25 30 }
{ 0 3 5 12 14 20 25 29 }
{ 0 3 5 12 14 20 25 32 }
{ 0 3 5 12 14 25 30 32 }
{ 0 3 5 13 14 20 22 25 }
{ 0 3 5 13 14 22 25 30 }
{ 0 3 5 14 20 22 25 29 }
{ 0 3 5 14 20 22 25 32 }
{ 0 3 5 14 22 25 30 32 }
{ 0 3 6 11 14 20 22 25 }
{ 0 3 6 11 14 22 25 30 }
{ 0 3 6 12 14 20 24 25 }
{ 0 3 6 12 14 20 25 34 }
{ 0 3 6 12 14 20 25 35 }
{ 0 3 6 12 14 24 25 30 }
{ 0 3 6 12 14 25 30 34 }
{ 0 3 6 12 14 25 30 35 }
{ 0 3 6 14 20 22 24 25 }
{ 0 3 6 14 20 22 25 34 }
{ 0 3 6 14 20 22 25 35 }
{ 0 3 6 14 22 24 25 30 }
{ 0 3 6 14 22 25 30 34 }
{ 0 3 6 14 22 25 30 35 }
{ 0 3 11 13 14 20 22 25 }
{ 0 3 11 13 14 22 25 30 }
{ 0 3 11 14 20 22 25 29 }
{ 0 3 11 14 20 22 25 32 }
{ 0 3 11 14 22 25 30 32 }
{ 0 3 12 13 14 20 24 25 }
{ 0 3 12 13 14 20 25 34 }
{ 0 3 12 13 14 20 25 35 }
{ 0 3 12 13 14 24 25 30 }
{ 0 3 12 13 14 25 30 34 }
{ 0 3 12 13 14 25 30 35 }
{ 0 3 12 14 20 24 25 29 }
{ 0 3 12 14 20 24 25 32 }
{ 0 3 12 14 20 25 29 34 }
{ 0 3 12 14 20 25 29 35 }
{ 0 3 12 14 20 25 32 34 }
{ 0 3 12 14 20 25 32 35 }
{ 0 3 12 14 24 25 30 32 }
{ 0 3 12 14 25 30 32 34 }
{ 0 3 12 14 25 30 32 35 }
{ 0 3 13 14 20 22 24 25 }
{ 0 3 13 14 20 22 25 34 }
{ 0 3 13 14 20 22 25 35 }
{ 0 3 13 14 22 24 25 30 }
{ 0 3 13 14 22 25 30 34 }
{ 0 3 13 14 22 25 30 35 }
{ 0 3 14 20 22 24 25 29 }
{ 0 3 14 20 22 24 25 32 }
{ 0 3 14 20 22 25 29 34 }
{ 0 3 14 20 22 25 29 35 }
{ 0 3 14 20 22 25 32 34 }
{ 0 3 14 20 22 25 32 35 }
{ 0 3 14 22 24 25 30 32 }
{ 0 3 14 22 25 30 32 34 }
{ 0 3 14 22 25 30 32 35 }
{ 0 4 5 6 12 14 20 25 }
{ 0 4 5 6 12 14 25 30 }
{ 0 4 5 6 14 20 22 25 }
{ 0 4 5 6 14 22 25 30 }
{ 0 4 5 12 13 14 20 25 }
{ 0 4 5 12 13 14 25 30 }
{ 0 4 5 12 14 20 25 29 }
{ 0 4 5 12 14 20 25 32 }
{ 0 4 5 12 14 25 30 32 }
{ 0 4 5 13 14 20 22 25 }
{ 0 4 5 13 14 22 25 30 }
{ 0 4 5 14 20 22 25 29 }
{ 0 4 5 14 20 22 25 32 }
{ 0 4 5 14 22 25 30 32 }
{ 0 4 6 11 14 20 22 25 }
{ 0 4 6 11 14 22 25 30 }
{ 0 4 6 12 14 20 24 25 }
{ 0 4 6 12 14 20 25 34 }
{ 0 4 6 12 14 20 25 35 }
{ 0 4 6 12 14 24 25 30 }
{ 0 4 6 12 14 25 30 34 }
{ 0 4 6 12 14 25 30 35 }
{ 0 4 6 14 20 22 24 25 }
{ 0 4 6 14 20 22 25 34 }
{ 0 4 6 14 20 22 25 35 }
{ 0 4 6 14 22 24 25 30 }
{ 0 4 6 14 22 25 30 34 }
{ 0 4 6 14 22 25 30 35 }
{ 0 4 11 13 14 20 22 25 }
{ 0 4 11 13 14 22 25 30 }
{ 0 4 11 14 20 22 25 29 }
{ 0 4 11 14 20 22 25 32 }
{ 0 4 11 14 22 25 30 32 }
{ 0 4 12 13 14 20 24 25 }
{ 0 4 12 13 14 20 25 34 }
{ 0 4 12 13 14 20 25 35 }
{ 0 4 12 13 14 24 25 30 }
{ 0 4 12 13 14 25 30 34 }
{ 0 4 12 13 14 25 30 35 }
{ 0 4 12 14 20 24 25 29 }
{ 0 4 12 14 20 24 25 32 }
{ 0 4 12 14 20 25 29 34 }
{ 0 4 12 14 20 25 29 35 }
{ 0 4 12 14 20 25 32 34 }
{ 0 4 12 14 20 25 32 35 }
{ 0 4 12 14 24 25 30 32 }
{ 0 4 12 14 25 30 32 34 }
{ 0 4 12 14 25 30 32 35 }
{ 0 4 13 14 20 22 24 25 }
{ 0 4 13 14 20 22 25 34 }
{ 0 4 13 14 20 22 25 35 }
{ 0 4 13 14 22 24 25 30 }
{ 0 4 13 14 22 25 30 34 }
{ 0 4 13 14 22 25 30 35 }
{ 0 4 14 20 22 24 25 29 }
{ 0 4 14 20 22 24 25 32 }
{ 0 4 14 20 22 25 29 34 }
{ 0 4 14 20 22 25 29 35 }
{ 0 4 14 20 22 25 32 34 }
{ 0 4 14 20 22 25 32 35 }
{ 0 4 14 22 24 25 30 32 }
{ 0 4 14 22 25 30 32 34 }
{ 0 4 14 22 25 30 32 35 }
{ 0 5 6 8 12 14 20 25 }
{ 0 5 6 8 12 14 25 30 }
{ 0 5 6 8 14 20 22 25 }
{ 0 5 6 8 14 22 25 30 }
{ 0 5 6 12 14 19 20 25 }
{ 0 5 6 12 14 19 25 30 }
{ 0 5 6 12 14 20 23 25 }
{ 0 5 6 12 14 20 25 28 }
{ 0 5 6 12 14 23 25 30 }
{ 0 5 6 14 19 20 22 25 }
{ 0 5 6 14 19 22 25 30 }
{ 0 5 6 14 20 22 23 25 }
{ 0 5 6 14 20 22 25 28 }
{ 0 5 6 14 22 23 25 30 }
{ 0 5 8 12 13 14 20 25 }
{ 0 5 8 12 13 14 25 30 }
{ 0 5 8 12 14 20 25 29 }
{ 0 5 8 12 14 20 25 32 }
{ 0 5 8 12 14 25 30 32 }
{ 0 5 8 13 14 20 22 25 }
{ 0 5 8 13 14 22 25 30 }
{ 0 5 8 14 20 22 25 29 }
{ 0 5 8 14 20 22 25 32 }
{ 0 5 8 14 22 25 30 32 }
{ 0 5 12 13 14 19 20 25 }
{ 0 5 12 13 14 19 25 30 }
{ 0 5 12 13 14 20 23 25 }
{ 0 5 12 13 14 20 25 28 }
{ 0 5 12 13 14 23 25 30 }
{ 0 5 12 14 19 20 25 29 }
{ 0 5 12 14 19 20 25 32 }
{ 0 5 12 14 19 25 30 32 }
{ 0 5 12 14 20 23 25 29 }
{ 0 5 12 14 20 23 25 32 }
{ 0 5 12 14 20 25 28 32 }
{ 0 5 12 14 23 25 30 32 }
{ 0 5 13 14 19 20 22 25 }
{ 0 5 13 14 19 22 25 30 }
{ 0 5 13 14 20 22 23 25 }
{ 0 5 13 14 20 22 25 28 }
{ 0 5 13 14 22 23 25 30 }
{ 0 5 14 19 20 22 25 29 }
{ 0 5 14 19 20 22 25 32 }
{ 0 5 14 19 22 25 30 32 }
{ 0 5 14 20 22 23 25 29 }
{ 0 5 14 20 22 23 25 32 }
{ 0 5 14 20 22 25 28 32 }
{ 0 5 14 22 23 25 30 32 }
{ 0 6 8 11 14 20 22 25 }
{ 0 6 8 11 14 22 25 30 }
{ 0 6 8 12 14 20 24 25 }
{ 0 6 8 12 14 20 25 34 }
{ 0 6 8 12 14 20 25 35 }
{ 0 6 8 12 14 24 25 30 }
{ 0 6 8 12 14 25 30 34 }
{ 0 6 8 12 14 25 30 35 }
{ 0 6 8 14 20 22 24 25 }
{ 0 6 8 14 20 22 25 34 }
{ 0 6 8 14 20 22 25 35 }
{ 0 6 8 14 22 24 25 30 }
{ 0 6 8 14 22 25 30 34 }
{ 0 6 8 14 22 25 30 35 }
{ 0 6 11 14 19 20 22 25 }
{ 0 6 11 14 19 22 25 30 }
{ 0 6 11 14 20 22 23 25 }
{ 0 6 11 14 20 22 25 28 }
{ 0 6 11 14 22 23 25 30 }
{ 0 6 12 14 19 20 24 25 }
{ 0 6 12 14 19 20 25 34 }
{ 0 6 12 14 19 20 25 35 }
{ 0 6 12 14 19 24 25 30 }
{ 0 6 12 14 19 25 30 34 }
{ 0 6 12 14 19 25 30 35 }
{ 0 6 12 14 20 23 24 25 }
{ 0 6 12 14 20 23 25 34 }
{ 0 6 12 14 20 23 25 35 }
{ 0 6 12 14 20 24 25 28 }
{ 0 6 12 14 20 25 28 34 }
{ 0 6 12 14 20 25 28 35 }
{ 0 6 12 14 23 24 25 30 }
{ 0 6 12 14 23 25 30 34 }
{ 0 6 12 14 23 25 30 35 }
{ 0 6 14 19 20 22 24 25 }
{ 0 6 14 19 20 22 25 34 }
{ 0 6 14 19 20 22 25 35 }
{ 0 6 14 19 22 24 25 30 }
{ 0 6 14 19 22 25 30 34 }
{ 0 6 14 19 22 25 30 35 }
{ 0 6 14 20 22 23 24 25 }
{ 0 6 14 20 22 23 25 34 }
{ 0 6 14 20 22 23 25 35 }
{ 0 6 14 20 22 24 25 28 }
{ 0 6 14 20 22 25 28 34 }
{ 0 6 14 20 22 25 28 35 }
{ 0 6 14 22 23 24 25 30 }
{ 0 6 14 22 23 25 30 34 }
{ 0 6 14 22 23 25 30 35 }
{ 0 8 11 13 14 20 22 25 }
{ 0 8 11 13 14 22 25 30 }
{ 0 8 11 14 20 22 25 29 }
{ 0 8 11 14 20 22 25 32 }
{ 0 8 11 14 22 25 30 32 }
{ 0 8 12 13 14 20 24 25 }
{ 0 8 12 13 14 20 25 34 }
{ 0 8 12 13 14 20 25 35 }
{ 0 8 12 13 14 24 25 30 }
{ 0 8 12 13 14 25 30 34 }
{ 0 8 12 13 14 25 30 35 }
{ 0 8 12 14 20 24 25 29 }
{ 0 8 12 14 20 24 25 32 }
{ 0 8 12 14 20 25 29 34 }
{ 0 8 12 14 20 25 29 35 }
{ 0 8 12 14 20 25 32 34 }
{ 0 8 12 14 20 25 32 35 }
{ 0 8 12 14 24 25 30 32 }
{ 0 8 12 14 25 30 32 34 }
{ 0 8 12 14 25 30 32 35 }
{ 0 8 13 14 20 22 24 25 }
{ 0 8 13 14 20 22 25 34 }
{ 0 8 13 14 20 22 25 35 }
{ 0 8 13 14 22 24 25 30 }
{ 0 8 13 14 22 25 30 34 }
{ 0 8 13 14 22 25 30 35 }
{ 0 8 14 20 22 24 25 29 }
{ 0 8 14 20 22 24 25 32 }
{ 0 8 14 20 22 25 29 34 }
{ 0 8 14 20 22 25 29 35 }
{ 0 8 14 20 22 25 32 34 }
{ 0 8 14 20 22 25 32 35 }
{ 0 8 14 22 24 25 30 32 }
{ 0 8 14 22 25 30 32 34 }
{ 0 8 14 22 25 30 32 35 }
{ 0 11 13 14 19 20 22 25 }
{ 0 11 13 14 19 22 25 30 }
{ 0 11 13 14 20 22 23 25 }
{ 0 11 13 14 20 22 25 28 }
{ 0 11 13 14 22 23 25 30 }
{ 0 11 14 19 20 22 25 29 }
{ 0 11 14 19 20 22 25 32 }
{ 0 11 14 19 22 25 30 32 }
{ 0 11 14 20 22 23 25 29 }
{ 0 11 14 20 22 23 25 32 }
{ 0 11 14 20 22 25 28 32 }
{ 0 11 14 22 23 25 30 32 }
{ 0 12 13 14 19 20 24 25 }
{ 0 12 13 14 19 20 25 34 }
{ 0 12 13 14 19 20 25 35 }
{ 0 12 13 14 19 24 25 30 }
{ 0 12 13 14 19 25 30 34 }
{ 0 12 13 14 19 25 30 35 }
{ 0 12 13 14 20 23 24 25 }
{ 0 12 13 14 20 23 25 34 }
{ 0 12 13 14 20 23 25 35 }
{ 0 12 13 14 20 24 25 28 }
{ 0 12 13 14 20 25 28 34 }
{ 0 12 13 14 20 25 28 35 }
{ 0 12 13 14 23 24 25 30 }
{ 0 12 13 14 23 25 30 34 }
{ 0 12 13 14 23 25 30 35 }
{ 0 12 14 19 20 24 25 29 }
{ 0 12 14 19 20 24 25 32 }
{ 0 12 14 19 20 25 29 34 }
{ 0 12 14 19 20 25 29 35 }
{ 0 12 14 19 20 25 32 34 }
{ 0 12 14 19 20 25 32 35 }
{ 0 12 14 19 24 25 30 32 }
{ 0 12 14 19 25 30 32 34 }
{ 0 12 14 19 25 30 32 35 }
{ 0 12 14 20 23 24 25 29 }
{ 0 12 14 20 23 24 25 32 }
{ 0 12 14 20 23 25 29 34 }
{ 0 12 14 20 23 25 29 35 }
{ 0 12 14 20 23 25 32 34 }
{ 0 12 14 20 23 25 32 35 }
{ 0 12 14 20 24 25 28 32 }
{ 0 12 14 20 25 28 32 34 }
{ 0 12 14 20 25 28 32 35 }
{ 0 12 14 23 24 25 30 32 }
{ 0 12 14 23 25 30 32 34 }
{ 0 12 14 23 25 30 32 35 }
{ 0 13 14 19 20 22 24 25 }
{ 0 13 14 19 20 22 25 34 }
{ 0 13 14 19 20 22 25 35 }
{ 0 13 14 19 22 24 25 30 }
{ 0 13 14 19 22 25 30 34 }
{ 0 13 14 19 22 25 30 35 }
{ 0 13 14 20 22 23 24 25 }
{ 0 13 14 20 22 23 25 34 }
{ 0 13 14 20 22 23 25 35 }
{ 0 13 14 20 22 24 25 28 }
{ 0 13 14 20 22 25 28 34 }
{ 0 13 14 20 22 25 28 35 }
{ 0 13 14 22 23 24 25 30 }
{ 0 13 14 22 23 25 30 34 }
{ 0 13 14 22 23 25 30 35 }
{ 0 14 19 20 22 24 25 29 }
{ 0 14 19 20 22 24 25 32 }
{ 0 14 19 20 22 25 29 34 }
{ 0 14 19 20 22 25 29 35 }
{ 0 14 19 20 22 25 32 34 }
{ 0 14 19 20 22 25 32 35 }
{ 0 14 19 22 24 25 30 32 }
{ 0 14 19 22 25 30 32 34 }
{ 0 14 19 22 25 30 32 35 }
{ 0 14 20 22 23 24 25 29 }
{ 0 14 20 22 23 24 25 32 }
{ 0 14 20 22 23 25 29 34 }
{ 0 14 20 22 23 25 29 35 }
{ 0 14 20 22 23 25 32 34 }
{ 0 14 20 22 23 25 32 35 }
{ 0 14 20 22 24 25 28 32 }
{ 0 14 20 22 25 28 32 34 }
{ 0 14 20 22 25 28 32 35 }
{ 0 14 22 23 24 25 30 32 }
{ 0 14 22 23 25 30 32 34 }
{ 0 14 22 23 25 30 32 35 }
{ 1 3 5 6 12 14 20 25 }
{ 1 3 5 6 12 14 25 30 }
{ 1 3 5 6 14 20 22 25 }
{ 1 3 5 6 14 22 25 30 }
{ 1 3 5 12 13 14 20 25 }
{ 1 3 5 12 13 14 25 30 }
{ 1 3 5 12 14 20 25 29 }
{ 1 3 5 12 14 20 25 32 }
{ 1 3 5 12 14 25 30 32 }
{ 1 3 5 13 14 20 22 25 }
{ 1 3 5 13 14 22 25 30 }
{ 1 3 5 14 20 22 25 29 }
{ 1 3 5 14 20 22 25 32 }
{ 1 3 5 14 22 25 30 32 }
{ 1 3 6 11 14 20 22 25 }
{ 1 3 6 11 14 22 25 30 }
{ 1 3 6 12 14 20 24 25 }
{ 1 3 6 12 14 20 25 34 }
{ 1 3 6 12 14 20 25 35 }
{ 1 3 6 12 14 24 25 30 }
{ 1 3 6 12 14 25 30 34 }
{ 1 3 6 12 14 25 30 35 }
{ 1 3 6 14 20 22 24 25 }
{ 1 3 6 14 20 22 25 34 }
{ 1 3 6 14 20 22 25 35 }
{ 1 3 6 14 22 24 25 30 }
{ 1 3 6 14 22 25 30 34 }
{ 1 3 6 14 22 25 30 35 }
{ 1 3 11 13 14 20 22 25 }
{ 1 3 11 13 14 22 25 30 }
{ 1 3 11 14 20 22 25 29 }
{ 1 3 11 14 20 22 25 32 }
{ 1 3 11 14 22 25 30 32 }
{ 1 3 12 13 14 20 24 25 }
{ 1 3 12 13 14 20 25 34 }
{ 1 3 12 13 14 20 25 35 }
{ 1 3 12 13 14 24 25 30 }
{ 1 3 12 13 14 25 30 34 }
{ 1 3 12 13 14 25 30 35 }
{ 1 3 12 14 20 24 25 29 }
{ 1 3 12 14 20 24 25 32 }
{ 1 3 12 14 20 25 29 34 }
{ 1 3 12 14 20 25 29 35 }
{ 1 3 12 14 20 25 32 34 }
{ 1 3 12 14 20 25 32 35 }
{ 1 3 12 14 24 25 30 32 }
{ 1 3 12 14 25 30 32 34 }
{ 1 3 12 14 25 30 32 35 }
{ 1 3 13 14 20 22 24 25 }
{ 1 3 13 14 20 22 25 34 }
{ 1 3 13 14 20 22 25 35 }
{ 1 3 13 14 22 24 25 30 }
{ 1 3 13 14 22 25 30 34 }
{ 1 3 13 14 22 25 30 35 }
{ 1 3 14 20 22 24 25 29 }
{ 1 3 14 20 22 24 25 32 }
{ 1 3 14 20 22 25 29 34 }
{ 1 3 14 20 22 25 29 35 }
{ 1 3 14 20 22 25 32 34 }
{ 1 3 14 20 22 25 32 35 }
{ 1 3 14 22 24 25 30 32 }
{ 1 3 14 22 25 30 32 34 }
{ 1 3 14 22 25 30 32 35 }
{ 1 4 5 6 12 14 20 25 }
{ 1 4 5 6 12 14 25 30 }
{ 1 4 5 6 14 20 22 25 }
{ 1 4 5 6 14 22 25 30 }
{ 1 4 5 12 13 14 20 25 }
{ 1 4 5 12 13 14 25 30 }
{ 1 4 5 12 14 20 25 29 }
{ 1 4 5 12 14 20 25 32 }
{ 1 4 5 12 14 25 30 32 }
{ 1 4 5 13 14 20 22 25 }
{ 1 4 5 13 14 22 25 30 }
{ 1 4 5 14 20 22 25 29 }
{ 1 4 5 14 20 22 25 32 }
{ 1 4 5 14 22 25 30 32 }
{ 1 4 6 11 14 20 22 25 }
{ 1 4 6 11 14 22 25 30 }
{ 1 4 6 12 14 20 24 25 }
{ 1 4 6 12 14 20 25 34 }
{ 1 4 6 12 14 20 25 35 }
{ 1 4 6 12 14 24 25 30 }
{ 1 4 6 12 14 25 30 34 }
{ 1 4 6 12 14 25 30 35 }
{ 1 4 6 14 20 22 24 25 }
{ 1 4 6 14 20 22 25 34 }
{ 1 4 6 14 20 22 25 35 }
{ 1 4 6 14 22 24 25 30 }
{ 1 4 6 14 22 25 30 34 }
{ 1 4 6 14 22 25 30 35 }
{ 1 4 11 13 14 20 22 25 }
{ 1 4 11 13 14 22 25 30 }
{ 1 4 11 14 20 22 25 29 }
{ 1 4 11 14 20 22 25 32 }
{ 1 4 11 14 22 25 30 32 }
{ 1 4 12 13 14 20 24 25 }
{ 1 4 12 13 14 20 25 34 }
{ 1 4 12 13 14 20 25 35 }
{ 1 4 12 13 14 24 25 30 }
{ 1 4 12 13 14 25 30 34 }
{ 1 4 12 13 14 25 30 35 }
{ 1 4 12 14 20 24 25 29 }
{ 1 4 12 14 20 24 25 32 }
{ 1 4 12 14 20 25 29 34 }
{ 1 4 12 14 20 25 29 35 }
{ 1 4 12 14 20 25 32 34 }
{ 1 4 12 14 20 25 32 35 }
{ 1 4 12 14 24 25 30 32 }
{ 1 4 12 14 25 30 32 34 }
{ 1 4 12 14 25 30 32 35 }
{ 1 4 13 14 20 22 24 25 }
{ 1 4 13 14 20 22 25 34 }
{ 1 4 13 14 20 22 25 35 }
{ 1 4 13 14 22 24 25 30 }
{ 1 4 13 14 22 25 30 34 }
{ 1 4 13 14 22 25 30 35 }
{ 1 4 14 20 22 24 25 29 }
{ 1 4 14 20 22 24 25 32 }
{ 1 4 14 20 22 25 29 34 }
{ 1 4 14 20 22 25 29 35 }
{ 1 4 14 20 22 25 32 34 }
{ 1 4 14 20 22 25 32 35 }
{ 1 4 14 22 24 25 30 32 }
{ 1 4 14 22 25 30 32 34 }
{ 1 4 14 22 25 30 32 35 }
{ 1 5 6 8 12 14 20 25 }
{ 1 5 6 8 12 14 25 30 }
{ 1 5 6 8 14 20 22 25 }
{ 1 5 6 8 14 22 25 30 }
{ 1 5 6 12 14 19 20 25 }
{ 1 5 6 12 14 19 25 30 }
{ 1 5 6 12 14 20 23 25 }
{ 1 5 6 12 14 20 25 28 }
