{ 0 1 9 18 21 24 26 31 37 41 }
{ 0 1 9 18 21 24 26 34 35 37 }
{ 0 1 9 18 21 24 26 35 37 41 }
{ 0 1 9 21 23 24 26 31 34 37 }
{ 0 1 9 21 23 24 26 31 37 41 }
{ 0 1 9 21 23 24 26 34 35 37 }
{ 0 1 9 21 23 24 26 35 37 41 }
{ 0 1 9 21 24 26 30 31 34 37 }
{ 0 1 9 21 24 26 30 31 37 41 }
{ 0 1 9 21 24 26 30 34 35 37 }
{ 0 1 9 21 24 26 30 35 37 41 }
{ 0 1 9 21 24 26 31 34 37 38 }
{ 0 1 9 21 24 26 31 34 37 39 }
{ 0 1 9 21 24 26 31 37 38 41 }
{ 0 1 9 21 24 26 31 37 39 41 }
{ 0 1 9 21 24 26 34 35 37 38 }
{ 0 1 9 21 24 26 34 35 37 39 }
{ 0 1 9 21 24 26 35 37 38 41 }
{ 0 1 9 21 24 26 35 37 39 41 }
{ 0 1 10 13 16 21 24 26 31 37 }
{ 0 1 10 13 16 21 24 26 35 37 }
{ 0 1 10 13 18 21 24 26 31 37 }
{ 0 1 10 13 18 21 24 26 35 37 }
{ 0 1 10 13 21 23 24 26 31 37 }
{ 0 1 10 13 21 23 24 26 35 37 }
{ 0 1 10 13 21 24 26 30 31 37 }
{ 0 1 10 13 21 24 26 30 35 37 }
{ 0 1 10 13 21 24 26 31 37 38 }
{ 0 1 10 13 21 24 26 31 37 39 }
{ 0 1 10 13 21 24 26 35 37 38 }
{ 0 1 10 13 21 24 26 35 37 39 }
{ 0 1 10 14 16 21 24 26 31 37 }
{ 0 1 10 14 16 21 24 26 35 37 }
{ 0 1 10 14 18 21 24 26 31 37 }
{ 0 1 10 14 18 21 24 26 35 37 }
{ 0 1 10 14 21 23 24 26 31 37 }
{ 0 1 10 14 21 23 24 26 35 37 }
{ 0 1 10 14 21 24 26 30 31 37 }
{ 0 1 10 14 21 24 26 30 35 37 }
{ 0 1 10 14 21 24 26 31 37 38 }
{ 0 1 10 14 21 24 26 31 37 39 }
{ 0 1 10 14 21 24 26 35 37 38 }
{ 0 1 10 14 21 24 26 35 37 39 }
{ 0 1 10 16 20 21 24 26 31 37 }
{ 0 1 10 16 20 21 24 26 35 37 }
{ 0 1 10 17 18 21 24 26 31 37 }
{ 0 1 10 17 18 21 24 26 35 37 }
{ 0 1 10 17 21 23 24 26 31 37 }
{ 0 1 10 17 21 23 24 26 35 37 }
{ 0 1 10 17 21 24 26 30 31 37 }
{ 0 1 10 17 21 24 26 30 35 37 }
{ 0 1 10 17 21 24 26 31 37 38 }
{ 0 1 10 17 21 24 26 31 37 39 }
{ 0 1 10 17 21 24 26 35 37 38 }
{ 0 1 10 17 21 24 26 35 37 39 }
{ 0 1 10 18 20 21 24 26 31 37 }
{ 0 1 10 18 20 21 24 26 35 37 }
{ 0 1 10 20 21 23 24 26 31 37 }
{ 0 1 10 20 21 23 24 26 35 37 }
{ 0 1 10 20 21 24 26 30 31 37 }
{ 0 1 10 20 21 24 26 30 35 37 }
{ 0 1 10 20 21 24 26 31 37 38 }
{ 0 1 10 20 21 24 26 31 37 39 }
{ 0 1 10 20 21 24 26 35 37 38 }
{ 0 1 10 20 21 24 26 35 37 39 }
{ 0 1 11 15 18 21 24 26 31 37 }
{ 0 1 11 15 18 21 24 26 35 37 }
{ 0 1 11 15 21 23 24 26 31 37 }
{ 0 1 11 15 21 23 24 26 35 37 }
{ 0 1 11 15 21 24 26 30 31 37 }
{ 0 1 11 15 21 24 26 30 35 37 }
{ 0 1 11 15 21 24 26 31 37 38 }
{ 0 1 11 15 21 24 26 31 37 39 }
{ 0 1 11 15 21 24 26 35 37 38 }
{ 0 1 11 15 21 24 26 35 37 39 }
{ 0 1 11 16 21 24 26 31 34 37 }
{ 0 1 11 16 21 24 26 31 37 41 }
{ 0 1 11 16 21 24 26 34 35 37 }
{ 0 1 11 16 21 24 26 35 37 41 }
{ 0 1 11 18 21 24 26 31 34 37 }
{ 0 1 11 18 21 24 26 31 37 41 }
{ 0 1 11 18 21 24 26 34 35 37 }
{ 0 1 11 18 21 24 26 35 37 41 }
{ 0 1 11 21 23 24 26 31 34 37 }
{ 0 1 11 21 23 24 26 31 37 41 }
{ 0 1 11 21 23 24 26 34 35 37 }
{ 0 1 11 21 23 24 26 35 37 41 }
{ 0 1 11 21 24 26 30 31 34 37 }
{ 0 1 11 21 24 26 30 31 37 41 }
{ 0 1 11 21 24 26 30 34 35 37 }
{ 0 1 11 21 24 26 30 35 37 41 }
{ 0 1 11 21 24 26 31 34 37 38 }
{ 0 1 11 21 24 26 31 34 37 39 }
{ 0 1 11 21 24 26 31 37 38 41 }
{ 0 1 11 21 24 26 31 37 39 41 }
{ 0 1 11 21 24 26 34 35 37 38 }
{ 0 1 11 21 24 26 34 35 37 39 }
{ 0 1 11 21 24 26 35 37 38 41 }
{ 0 1 11 21 24 26 35 37 39 41 }
{ 0 1 13 15 18 21 24 26 31 37 }
{ 0 1 13 15 18 21 24 26 35 37 }
{ 0 1 13 15 21 23 24 26 31 37 }
{ 0 1 13 15 21 23 24 26 35 37 }
{ 0 1 13 15 21 24 26 30 31 37 }
{ 0 1 13 15 21 24 26 30 35 37 }
{ 0 1 13 15 21 24 26 31 37 38 }
{ 0 1 13 15 21 24 26 31 37 39 }
{ 0 1 13 15 21 24 26 35 37 38 }
{ 0 1 13 15 21 24 26 35 37 39 }
{ 0 1 13 16 21 24 26 31 34 37 }
{ 0 1 13 16 21 24 26 31 37 41 }
{ 0 1 13 16 21 24 26 34 35 37 }
{ 0 1 13 16 21 24 26 35 37 41 }
{ 0 1 13 18 21 24 26 31 34 37 }
{ 0 1 13 18 21 24 26 31 37 41 }
{ 0 1 13 18 21 24 26 34 35 37 }
{ 0 1 13 18 21 24 26 35 37 41 }
{ 0 1 13 21 23 24 26 31 34 37 }
{ 0 1 13 21 23 24 26 31 37 41 }
{ 0 1 13 21 23 24 26 34 35 37 }
{ 0 1 13 21 23 24 26 35 37 41 }
{ 0 1 13 21 24 26 30 31 34 37 }
{ 0 1 13 21 24 26 30 31 37 41 }
{ 0 1 13 21 24 26 30 34 35 37 }
{ 0 1 13 21 24 26 30 35 37 41 }
{ 0 1 13 21 24 26 31 34 37 38 }
{ 0 1 13 21 24 26 31 34 37 39 }
{ 0 1 13 21 24 26 31 37 38 41 }
{ 0 1 13 21 24 26 31 37 39 41 }
{ 0 1 13 21 24 26 34 35 37 38 }
{ 0 1 13 21 24 26 34 35 37 39 }
{ 0 1 13 21 24 26 35 37 38 41 }
{ 0 1 13 21 24 26 35 37 39 41 }
{ 0 1 14 15 18 21 24 26 31 37 }
{ 0 1 14 15 18 21 24 26 35 37 }
{ 0 1 14 15 21 23 24 26 31 37 }
{ 0 1 14 15 21 23 24 26 35 37 }
{ 0 1 14 15 21 24 26 30 31 37 }
{ 0 1 14 15 21 24 26 30 35 37 }
{ 0 1 14 15 21 24 26 31 37 38 }
{ 0 1 14 15 21 24 26 31 37 39 }
{ 0 1 14 15 21 24 26 35 37 38 }
{ 0 1 14 15 21 24 26 35 37 39 }
{ 0 1 14 16 21 24 26 31 34 37 }
{ 0 1 14 16 21 24 26 31 37 41 }
{ 0 1 14 16 21 24 26 34 35 37 }
{ 0 1 14 16 21 24 26 35 37 41 }
{ 0 1 14 18 21 24 26 31 34 37 }
{ 0 1 14 18 21 24 26 31 37 41 }
{ 0 1 14 18 21 24 26 34 35 37 }
{ 0 1 14 18 21 24 26 35 37 41 }
{ 0 1 14 21 23 24 26 31 34 37 }
{ 0 1 14 21 23 24 26 31 37 41 }
{ 0 1 14 21 23 24 26 34 35 37 }
{ 0 1 14 21 23 24 26 35 37 41 }
{ 0 1 14 21 24 26 30 31 34 37 }
{ 0 1 14 21 24 26 30 31 37 41 }
{ 0 1 14 21 24 26 30 34 35 37 }
{ 0 1 14 21 24 26 30 35 37 41 }
{ 0 1 14 21 24 26 31 34 37 38 }
{ 0 1 14 21 24 26 31 34 37 39 }
{ 0 1 14 21 24 26 31 37 38 41 }
{ 0 1 14 21 24 26 31 37 39 41 }
{ 0 1 14 21 24 26 34 35 37 38 }
{ 0 1 14 21 24 26 34 35 37 39 }
{ 0 1 14 21 24 26 35 37 38 41 }
{ 0 1 14 21 24 26 35 37 39 41 }
{ 0 1 15 18 20 21 24 26 31 37 }
{ 0 1 15 18 20 21 24 26 35 37 }
{ 0 1 15 20 21 23 24 26 31 37 }
{ 0 1 15 20 21 23 24 26 35 37 }
{ 0 1 15 20 21 24 26 30 31 37 }
{ 0 1 15 20 21 24 26 30 35 37 }
{ 0 1 15 20 21 24 26 31 37 38 }
{ 0 1 15 20 21 24 26 31 37 39 }
{ 0 1 15 20 21 24 26 35 37 38 }
{ 0 1 15 20 21 24 26 35 37 39 }
{ 0 1 16 20 21 24 26 31 34 37 }
{ 0 1 16 20 21 24 26 31 37 41 }
{ 0 1 16 20 21 24 26 34 35 37 }
{ 0 1 16 20 21 24 26 35 37 41 }
{ 0 1 17 18 21 24 26 31 34 37 }
{ 0 1 17 18 21 24 26 31 37 41 }
{ 0 1 17 18 21 24 26 34 35 37 }
{ 0 1 17 18 21 24 26 35 37 41 }
{ 0 1 17 21 23 24 26 31 34 37 }
{ 0 1 17 21 23 24 26 31 37 41 }
{ 0 1 17 21 23 24 26 34 35 37 }
{ 0 1 17 21 23 24 26 35 37 41 }
{ 0 1 17 21 24 26 30 31 34 37 }
{ 0 1 17 21 24 26 30 31 37 41 }
{ 0 1 17 21 24 26 30 34 35 37 }
{ 0 1 17 21 24 26 30 35 37 41 }
{ 0 1 17 21 24 26 31 34 37 38 }
{ 0 1 17 21 24 26 31 34 37 39 }
{ 0 1 17 21 24 26 31 37 38 41 }
{ 0 1 17 21 24 26 31 37 39 41 }
{ 0 1 17 21 24 26 34 35 37 38 }
{ 0 1 17 21 24 26 34 35 37 39 }
{ 0 1 17 21 24 26 35 37 38 41 }
{ 0 1 17 21 24 26 35 37 39 41 }
{ 0 1 18 20 21 24 26 31 34 37 }
{ 0 1 18 20 21 24 26 31 37 41 }
{ 0 1 18 20 21 24 26 34 35 37 }
{ 0 1 18 20 21 24 26 35 37 41 }
{ 0 1 20 21 23 24 26 31 34 37 }
{ 0 1 20 21 23 24 26 31 37 41 }
{ 0 1 20 21 23 24 26 34 35 37 }
{ 0 1 20 21 23 24 26 35 37 41 }
{ 0 1 20 21 24 26 30 31 34 37 }
{ 0 1 20 21 24 26 30 31 37 41 }
{ 0 1 20 21 24 26 30 34 35 37 }
{ 0 1 20 21 24 26 30 35 37 41 }
{ 0 1 20 21 24 26 31 34 37 38 }
{ 0 1 20 21 24 26 31 34 37 39 }
{ 0 1 20 21 24 26 31 37 38 41 }
{ 0 1 20 21 24 26 31 37 39 41 }
{ 0 1 20 21 24 26 34 35 37 38 }
{ 0 1 20 21 24 26 34 35 37 39 }
{ 0 1 20 21 24 26 35 37 38 41 }
{ 0 1 20 21 24 26 35 37 39 41 }
{ 0 2 4 7 11 21 24 26 31 37 }
{ 0 2 4 7 11 21 24 26 35 37 }
{ 0 2 4 7 13 21 24 26 31 37 }
{ 0 2 4 7 13 21 24 26 35 37 }
{ 0 2 4 7 14 21 24 26 31 37 }
{ 0 2 4 7 14 21 24 26 35 37 }
{ 0 2 4 7 17 21 24 26 31 37 }
{ 0 2 4 7 17 21 24 26 35 37 }
{ 0 2 4 7 20 21 24 26 31 37 }
{ 0 2 4 7 20 21 24 26 35 37 }
{ 0 2 4 9 10 21 24 26 31 37 }
{ 0 2 4 9 10 21 24 26 35 37 }
{ 0 2 4 9 15 21 24 26 31 37 }
{ 0 2 4 9 15 21 24 26 35 37 }
{ 0 2 4 9 21 24 26 31 34 37 }
{ 0 2 4 9 21 24 26 31 37 41 }
{ 0 2 4 9 21 24 26 34 35 37 }
{ 0 2 4 9 21 24 26 35 37 41 }
{ 0 2 4 10 13 21 24 26 31 37 }
{ 0 2 4 10 13 21 24 26 35 37 }
{ 0 2 4 10 14 21 24 26 31 37 }
{ 0 2 4 10 14 21 24 26 35 37 }
{ 0 2 4 10 17 21 24 26 31 37 }
{ 0 2 4 10 17 21 24 26 35 37 }
{ 0 2 4 10 20 21 24 26 31 37 }
{ 0 2 4 10 20 21 24 26 35 37 }
{ 0 2 4 11 15 21 24 26 31 37 }
{ 0 2 4 11 15 21 24 26 35 37 }
{ 0 2 4 11 21 24 26 31 34 37 }
{ 0 2 4 11 21 24 26 31 37 41 }
{ 0 2 4 11 21 24 26 34 35 37 }
{ 0 2 4 11 21 24 26 35 37 41 }
{ 0 2 4 13 15 21 24 26 31 37 }
{ 0 2 4 13 15 21 24 26 35 37 }
{ 0 2 4 13 21 24 26 31 34 37 }
{ 0 2 4 13 21 24 26 31 37 41 }
{ 0 2 4 13 21 24 26 34 35 37 }
{ 0 2 4 13 21 24 26 35 37 41 }
{ 0 2 4 14 15 21 24 26 31 37 }
{ 0 2 4 14 15 21 24 26 35 37 }
{ 0 2 4 14 21 24 26 31 34 37 }
{ 0 2 4 14 21 24 26 31 37 41 }
{ 0 2 4 14 21 24 26 34 35 37 }
{ 0 2 4 14 21 24 26 35 37 41 }
{ 0 2 4 15 20 21 24 26 31 37 }
{ 0 2 4 15 20 21 24 26 35 37 }
{ 0 2 4 17 21 24 26 31 34 37 }
{ 0 2 4 17 21 24 26 31 37 41 }
{ 0 2 4 17 21 24 26 34 35 37 }
{ 0 2 4 17 21 24 26 35 37 41 }
{ 0 2 4 20 21 24 26 31 34 37 }
{ 0 2 4 20 21 24 26 31 37 41 }
{ 0 2 4 20 21 24 26 34 35 37 }
{ 0 2 4 20 21 24 26 35 37 41 }
{ 0 2 7 11 19 21 24 26 31 37 }
{ 0 2 7 11 19 21 24 26 35 37 }
{ 0 2 7 11 21 24 26 28 31 37 }
{ 0 2 7 11 21 24 26 28 35 37 }
{ 0 2 7 13 19 21 24 26 31 37 }
{ 0 2 7 13 19 21 24 26 35 37 }
{ 0 2 7 13 21 24 26 28 31 37 }
{ 0 2 7 13 21 24 26 28 35 37 }
{ 0 2 7 14 19 21 24 26 31 37 }
{ 0 2 7 14 19 21 24 26 35 37 }
{ 0 2 7 14 21 24 26 28 31 37 }
{ 0 2 7 14 21 24 26 28 35 37 }
{ 0 2 7 17 19 21 24 26 31 37 }
{ 0 2 7 17 19 21 24 26 35 37 }
{ 0 2 7 17 21 24 26 28 31 37 }
{ 0 2 7 17 21 24 26 28 35 37 }
{ 0 2 7 20 21 24 26 28 31 37 }
{ 0 2 7 20 21 24 26 28 35 37 }
{ 0 2 8 10 13 21 24 26 31 37 }
{ 0 2 8 10 13 21 24 26 35 37 }
{ 0 2 8 10 14 21 24 26 31 37 }
{ 0 2 8 10 14 21 24 26 35 37 }
{ 0 2 8 10 17 21 24 26 31 37 }
{ 0 2 8 10 17 21 24 26 35 37 }
{ 0 2 8 10 20 21 24 26 31 37 }
{ 0 2 8 10 20 21 24 26 35 37 }
{ 0 2 8 11 15 21 24 26 31 37 }
{ 0 2 8 11 15 21 24 26 35 37 }
{ 0 2 8 11 21 24 26 31 34 37 }
{ 0 2 8 11 21 24 26 31 37 41 }
{ 0 2 8 11 21 24 26 34 35 37 }
{ 0 2 8 11 21 24 26 35 37 41 }
{ 0 2 8 13 15 21 24 26 31 37 }
{ 0 2 8 13 15 21 24 26 35 37 }
{ 0 2 8 13 21 24 26 31 34 37 }
{ 0 2 8 13 21 24 26 31 37 41 }
{ 0 2 8 13 21 24 26 34 35 37 }
{ 0 2 8 13 21 24 26 35 37 41 }
{ 0 2 8 14 15 21 24 26 31 37 }
{ 0 2 8 14 15 21 24 26 35 37 }
{ 0 2 8 14 21 24 26 31 34 37 }
{ 0 2 8 14 21 24 26 31 37 41 }
{ 0 2 8 14 21 24 26 34 35 37 }
{ 0 2 8 14 21 24 26 35 37 41 }
{ 0 2 8 15 20 21 24 26 31 37 }
{ 0 2 8 15 20 21 24 26 35 37 }
{ 0 2 8 17 21 24 26 31 34 37 }
{ 0 2 8 17 21 24 26 31 37 41 }
{ 0 2 8 17 21 24 26 34 35 37 }
{ 0 2 8 17 21 24 26 35 37 41 }
{ 0 2 8 20 21 24 26 31 34 37 }
{ 0 2 8 20 21 24 26 31 37 41 }
{ 0 2 8 20 21 24 26 34 35 37 }
{ 0 2 8 20 21 24 26 35 37 41 }
{ 0 2 9 10 19 21 24 26 31 37 }
{ 0 2 9 10 19 21 24 26 35 37 }
{ 0 2 9 10 21 24 26 28 31 37 }
{ 0 2 9 10 21 24 26 28 35 37 }
{ 0 2 9 15 19 21 24 26 31 37 }
{ 0 2 9 15 19 21 24 26 35 37 }
{ 0 2 9 15 21 24 26 28 31 37 }
{ 0 2 9 15 21 24 26 28 35 37 }
{ 0 2 9 19 21 24 26 31 34 37 }
{ 0 2 9 19 21 24 26 31 37 41 }
{ 0 2 9 19 21 24 26 34 35 37 }
{ 0 2 9 19 21 24 26 35 37 41 }
{ 0 2 9 21 24 26 28 31 34 37 }
{ 0 2 9 21 24 26 28 31 37 41 }
{ 0 2 9 21 24 26 28 34 35 37 }
{ 0 2 9 21 24 26 28 35 37 41 }
{ 0 2 10 13 19 21 24 26 31 37 }
{ 0 2 10 13 19 21 24 26 35 37 }
{ 0 2 10 13 21 24 26 28 31 37 }
{ 0 2 10 13 21 24 26 28 35 37 }
{ 0 2 10 14 19 21 24 26 31 37 }
{ 0 2 10 14 19 21 24 26 35 37 }
{ 0 2 10 14 21 24 26 28 31 37 }
{ 0 2 10 14 21 24 26 28 35 37 }
{ 0 2 10 17 19 21 24 26 31 37 }
{ 0 2 10 17 19 21 24 26 35 37 }
{ 0 2 10 17 21 24 26 28 31 37 }
{ 0 2 10 17 21 24 26 28 35 37 }
{ 0 2 10 20 21 24 26 28 31 37 }
{ 0 2 10 20 21 24 26 28 35 37 }
{ 0 2 11 15 19 21 24 26 31 37 }
{ 0 2 11 15 19 21 24 26 35 37 }
{ 0 2 11 15 21 24 26 28 31 37 }
{ 0 2 11 15 21 24 26 28 35 37 }
{ 0 2 11 19 21 24 26 31 34 37 }
{ 0 2 11 19 21 24 26 31 37 41 }
{ 0 2 11 19 21 24 26 34 35 37 }
{ 0 2 11 19 21 24 26 35 37 41 }
{ 0 2 11 21 24 26 28 31 34 37 }
{ 0 2 11 21 24 26 28 31 37 41 }
{ 0 2 11 21 24 26 28 34 35 37 }
{ 0 2 11 21 24 26 28 35 37 41 }
{ 0 2 13 15 19 21 24 26 31 37 }
{ 0 2 13 15 19 21 24 26 35 37 }
{ 0 2 13 15 21 24 26 28 31 37 }
{ 0 2 13 15 21 24 26 28 35 37 }
{ 0 2 13 19 21 24 26 31 34 37 }
{ 0 2 13 19 21 24 26 31 37 41 }
{ 0 2 13 19 21 24 26 34 35 37 }
{ 0 2 13 19 21 24 26 35 37 41 }
{ 0 2 13 21 24 26 28 31 34 37 }
{ 0 2 13 21 24 26 28 31 37 41 }
{ 0 2 13 21 24 26 28 34 35 37 }
{ 0 2 13 21 24 26 28 35 37 41 }
{ 0 2 14 15 19 21 24 26 31 37 }
{ 0 2 14 15 19 21 24 26 35 37 }
{ 0 2 14 15 21 24 26 28 31 37 }
{ 0 2 14 15 21 24 26 28 35 37 }
{ 0 2 14 19 21 24 26 31 34 37 }
{ 0 2 14 19 21 24 26 31 37 41 }
{ 0 2 14 19 21 24 26 34 35 37 }
{ 0 2 14 19 21 24 26 35 37 41 }
{ 0 2 14 21 24 26 28 31 34 37 }
{ 0 2 14 21 24 26 28 31 37 41 }
{ 0 2 14 21 24 26 28 34 35 37 }
{ 0 2 14 21 24 26 28 35 37 41 }
{ 0 2 15 20 21 24 26 28 31 37 }
{ 0 2 15 20 21 24 26 28 35 37 }
{ 0 2 17 19 21 24 26 31 34 37 }
{ 0 2 17 19 21 24 26 31 37 41 }
{ 0 2 17 19 21 24 26 34 35 37 }
{ 0 2 17 19 21 24 26 35 37 41 }
{ 0 2 17 21 24 26 28 31 34 37 }
{ 0 2 17 21 24 26 28 31 37 41 }
{ 0 2 17 21 24 26 28 34 35 37 }
{ 0 2 17 21 24 26 28 35 37 41 }
{ 0 2 20 21 24 26 28 31 34 37 }
{ 0 2 20 21 24 26 28 31 37 41 }
{ 0 2 20 21 24 26 28 34 35 37 }
{ 0 2 20 21 24 26 28 35 37 41 }
{ 0 4 7 11 16 21 24 26 31 37 }
{ 0 4 7 11 16 21 24 26 35 37 }
{ 0 4 7 11 18 21 24 26 31 37 }
{ 0 4 7 11 18 21 24 26 35 37 }
{ 0 4 7 11 21 23 24 26 31 37 }
{ 0 4 7 11 21 23 24 26 35 37 }
{ 0 4 7 11 21 24 26 30 31 37 }
{ 0 4 7 11 21 24 26 30 35 37 }
{ 0 4 7 11 21 24 26 31 37 38 }
{ 0 4 7 11 21 24 26 31 37 39 }
{ 0 4 7 11 21 24 26 35 37 38 }
