{ 0 6 13 18 27 31 35 40 46 54 56 }
{ 0 6 13 18 27 31 35 40 49 50 54 }
{ 0 6 13 18 27 31 35 40 50 54 56 }
{ 0 6 13 18 27 31 35 41 45 46 54 }
{ 0 6 13 18 27 31 35 41 45 50 54 }
{ 0 6 13 18 27 31 35 42 45 46 54 }
{ 0 6 13 18 27 31 35 42 45 50 54 }
{ 0 6 13 18 27 31 35 45 46 49 54 }
{ 0 6 13 18 27 31 35 45 46 54 56 }
{ 0 6 13 18 27 31 35 45 49 50 54 }
{ 0 6 13 18 27 31 35 45 50 54 56 }
{ 0 6 13 18 27 32 37 40 42 46 54 }
{ 0 6 13 18 27 32 37 40 42 50 54 }
{ 0 6 13 18 27 32 37 40 46 49 54 }
{ 0 6 13 18 27 32 37 40 46 54 56 }
{ 0 6 13 18 27 32 37 40 49 50 54 }
{ 0 6 13 18 27 32 37 40 50 54 56 }
{ 0 6 13 18 27 32 37 41 45 46 54 }
{ 0 6 13 18 27 32 37 41 45 50 54 }
{ 0 6 13 18 27 32 37 42 45 46 54 }
{ 0 6 13 18 27 32 37 42 45 50 54 }
{ 0 6 13 18 27 32 37 45 46 49 54 }
{ 0 6 13 18 27 32 37 45 46 54 56 }
{ 0 6 13 18 27 32 37 45 49 50 54 }
{ 0 6 13 18 27 32 37 45 50 54 56 }
{ 0 6 13 18 27 32 38 40 44 46 54 }
{ 0 6 13 18 27 32 38 40 44 50 54 }
{ 0 6 13 18 27 32 38 40 47 50 54 }
{ 0 6 13 18 27 32 38 45 47 50 54 }
{ 0 6 13 18 27 32 40 42 44 46 54 }
{ 0 6 13 18 27 32 40 42 44 50 54 }
{ 0 6 13 18 27 32 40 42 47 50 54 }
{ 0 6 13 18 27 32 40 44 46 49 54 }
{ 0 6 13 18 27 32 40 44 46 54 56 }
{ 0 6 13 18 27 32 40 44 49 50 54 }
{ 0 6 13 18 27 32 40 44 50 54 56 }
{ 0 6 13 18 27 32 40 47 49 50 54 }
{ 0 6 13 18 27 32 40 47 50 54 56 }
{ 0 6 13 18 27 32 41 45 47 50 54 }
{ 0 6 13 18 27 32 42 45 47 50 54 }
{ 0 6 13 18 27 32 45 47 49 50 54 }
{ 0 6 13 18 27 32 45 47 50 54 56 }
{ 0 6 13 18 27 33 35 37 40 46 54 }
{ 0 6 13 18 27 33 35 37 40 50 54 }
{ 0 6 13 18 27 33 35 37 45 46 54 }
{ 0 6 13 18 27 33 35 37 45 50 54 }
{ 0 6 13 18 27 33 35 40 44 46 54 }
{ 0 6 13 18 27 33 35 40 44 50 54 }
{ 0 6 13 18 27 33 35 40 47 50 54 }
{ 0 6 13 18 27 33 35 45 47 50 54 }
{ 0 6 13 18 27 35 37 40 42 46 54 }
{ 0 6 13 18 27 35 37 40 42 50 54 }
{ 0 6 13 18 27 35 37 40 46 49 54 }
{ 0 6 13 18 27 35 37 40 46 54 56 }
{ 0 6 13 18 27 35 37 40 49 50 54 }
{ 0 6 13 18 27 35 37 40 50 54 56 }
{ 0 6 13 18 27 35 37 41 45 46 54 }
{ 0 6 13 18 27 35 37 41 45 50 54 }
{ 0 6 13 18 27 35 37 42 45 46 54 }
{ 0 6 13 18 27 35 37 42 45 50 54 }
{ 0 6 13 18 27 35 37 45 46 49 54 }
{ 0 6 13 18 27 35 37 45 46 54 56 }
{ 0 6 13 18 27 35 37 45 49 50 54 }
{ 0 6 13 18 27 35 37 45 50 54 56 }
{ 0 6 13 18 27 35 38 40 44 46 54 }
{ 0 6 13 18 27 35 38 40 44 50 54 }
{ 0 6 13 18 27 35 38 40 47 50 54 }
{ 0 6 13 18 27 35 38 45 47 50 54 }
{ 0 6 13 18 27 35 40 42 44 46 54 }
{ 0 6 13 18 27 35 40 42 44 50 54 }
{ 0 6 13 18 27 35 40 42 47 50 54 }
{ 0 6 13 18 27 35 40 44 46 49 54 }
{ 0 6 13 18 27 35 40 44 46 54 56 }
{ 0 6 13 18 27 35 40 44 49 50 54 }
{ 0 6 13 18 27 35 40 44 50 54 56 }
{ 0 6 13 18 27 35 40 47 49 50 54 }
{ 0 6 13 18 27 35 40 47 50 54 56 }
{ 0 6 13 18 27 35 41 45 47 50 54 }
{ 0 6 13 18 27 35 42 45 47 50 54 }
{ 0 6 13 18 27 35 45 47 49 50 54 }
{ 0 6 13 18 27 35 45 47 50 54 56 }
{ 0 6 13 20 22 27 29 35 40 46 54 }
{ 0 6 13 20 22 27 29 35 40 50 54 }
{ 0 6 13 20 22 27 29 35 45 46 54 }
{ 0 6 13 20 22 27 29 35 45 50 54 }
{ 0 6 13 20 22 27 32 40 46 54 59 }
{ 0 6 13 20 22 27 32 40 50 54 59 }
{ 0 6 13 20 22 27 32 45 46 54 59 }
{ 0 6 13 20 22 27 32 45 50 54 59 }
{ 0 6 13 20 22 27 35 40 46 54 59 }
{ 0 6 13 20 22 27 35 40 50 54 59 }
{ 0 6 13 20 22 27 35 45 46 54 59 }
{ 0 6 13 20 22 27 35 45 50 54 59 }
{ 0 6 13 20 27 29 35 38 40 46 54 }
{ 0 6 13 20 27 29 35 38 40 50 54 }
{ 0 6 13 20 27 29 35 38 45 46 54 }
{ 0 6 13 20 27 29 35 38 45 50 54 }
{ 0 6 13 20 27 29 35 40 42 46 54 }
{ 0 6 13 20 27 29 35 40 42 50 54 }
{ 0 6 13 20 27 29 35 40 46 49 54 }
{ 0 6 13 20 27 29 35 40 46 54 56 }
{ 0 6 13 20 27 29 35 40 49 50 54 }
{ 0 6 13 20 27 29 35 40 50 54 56 }
{ 0 6 13 20 27 29 35 41 45 46 54 }
{ 0 6 13 20 27 29 35 41 45 50 54 }
{ 0 6 13 20 27 29 35 42 45 46 54 }
{ 0 6 13 20 27 29 35 42 45 50 54 }
{ 0 6 13 20 27 29 35 45 46 49 54 }
{ 0 6 13 20 27 29 35 45 46 54 56 }
{ 0 6 13 20 27 29 35 45 49 50 54 }
{ 0 6 13 20 27 29 35 45 50 54 56 }
{ 0 6 13 20 27 32 38 40 46 54 59 }
{ 0 6 13 20 27 32 38 40 50 54 59 }
{ 0 6 13 20 27 32 38 45 46 54 59 }
{ 0 6 13 20 27 32 38 45 50 54 59 }
{ 0 6 13 20 27 32 40 42 46 54 59 }
{ 0 6 13 20 27 32 40 42 50 54 59 }
{ 0 6 13 20 27 32 40 46 49 54 59 }
{ 0 6 13 20 27 32 40 46 54 56 59 }
{ 0 6 13 20 27 32 40 49 50 54 59 }
{ 0 6 13 20 27 32 40 50 54 56 59 }
{ 0 6 13 20 27 32 41 45 46 54 59 }
{ 0 6 13 20 27 32 41 45 50 54 59 }
{ 0 6 13 20 27 32 42 45 46 54 59 }
{ 0 6 13 20 27 32 42 45 50 54 59 }
{ 0 6 13 20 27 32 45 46 49 54 59 }
{ 0 6 13 20 27 32 45 46 54 56 59 }
{ 0 6 13 20 27 32 45 49 50 54 59 }
{ 0 6 13 20 27 32 45 50 54 56 59 }
{ 0 6 13 20 27 33 35 40 46 54 59 }
{ 0 6 13 20 27 33 35 40 50 54 59 }
{ 0 6 13 20 27 33 35 45 46 54 59 }
{ 0 6 13 20 27 33 35 45 50 54 59 }
{ 0 6 13 20 27 35 38 40 46 54 59 }
{ 0 6 13 20 27 35 38 40 50 54 59 }
{ 0 6 13 20 27 35 38 45 46 54 59 }
{ 0 6 13 20 27 35 38 45 50 54 59 }
{ 0 6 13 20 27 35 40 42 46 54 59 }
{ 0 6 13 20 27 35 40 42 50 54 59 }
{ 0 6 13 20 27 35 40 46 49 54 59 }
{ 0 6 13 20 27 35 40 46 54 56 59 }
{ 0 6 13 20 27 35 40 49 50 54 59 }
{ 0 6 13 20 27 35 40 50 54 56 59 }
{ 0 6 13 20 27 35 41 45 46 54 59 }
{ 0 6 13 20 27 35 41 45 50 54 59 }
{ 0 6 13 20 27 35 42 45 46 54 59 }
{ 0 6 13 20 27 35 42 45 50 54 59 }
{ 0 6 13 20 27 35 45 46 49 54 59 }
{ 0 6 13 20 27 35 45 46 54 56 59 }
{ 0 6 13 20 27 35 45 49 50 54 59 }
{ 0 6 13 20 27 35 45 50 54 56 59 }
{ 0 6 13 22 27 29 35 37 40 46 54 }
{ 0 6 13 22 27 29 35 37 40 50 54 }
{ 0 6 13 22 27 29 35 37 45 46 54 }
{ 0 6 13 22 27 29 35 37 45 50 54 }
{ 0 6 13 22 27 29 35 40 44 46 54 }
{ 0 6 13 22 27 29 35 40 44 50 54 }
{ 0 6 13 22 27 29 35 40 47 50 54 }
{ 0 6 13 22 27 29 35 45 47 50 54 }
{ 0 6 13 22 27 31 35 40 46 54 59 }
{ 0 6 13 22 27 31 35 40 50 54 59 }
{ 0 6 13 22 27 31 35 45 46 54 59 }
{ 0 6 13 22 27 31 35 45 50 54 59 }
{ 0 6 13 22 27 32 37 40 46 54 59 }
{ 0 6 13 22 27 32 37 40 50 54 59 }
{ 0 6 13 22 27 32 37 45 46 54 59 }
{ 0 6 13 22 27 32 37 45 50 54 59 }
{ 0 6 13 22 27 32 40 44 46 54 59 }
{ 0 6 13 22 27 32 40 44 50 54 59 }
{ 0 6 13 22 27 32 40 47 50 54 59 }
{ 0 6 13 22 27 32 45 47 50 54 59 }
{ 0 6 13 22 27 35 37 40 46 54 59 }
{ 0 6 13 22 27 35 37 40 50 54 59 }
{ 0 6 13 22 27 35 37 45 46 54 59 }
{ 0 6 13 22 27 35 37 45 50 54 59 }
{ 0 6 13 22 27 35 40 44 46 54 59 }
{ 0 6 13 22 27 35 40 44 50 54 59 }
{ 0 6 13 22 27 35 40 47 50 54 59 }
{ 0 6 13 22 27 35 45 47 50 54 59 }
{ 0 6 13 27 29 35 37 40 42 46 54 }
{ 0 6 13 27 29 35 37 40 42 50 54 }
{ 0 6 13 27 29 35 37 40 46 49 54 }
{ 0 6 13 27 29 35 37 40 46 54 56 }
{ 0 6 13 27 29 35 37 40 49 50 54 }
{ 0 6 13 27 29 35 37 40 50 54 56 }
{ 0 6 13 27 29 35 37 41 45 46 54 }
{ 0 6 13 27 29 35 37 41 45 50 54 }
{ 0 6 13 27 29 35 37 42 45 46 54 }
{ 0 6 13 27 29 35 37 42 45 50 54 }
{ 0 6 13 27 29 35 37 45 46 49 54 }
{ 0 6 13 27 29 35 37 45 46 54 56 }
{ 0 6 13 27 29 35 37 45 49 50 54 }
{ 0 6 13 27 29 35 37 45 50 54 56 }
{ 0 6 13 27 29 35 38 40 44 46 54 }
{ 0 6 13 27 29 35 38 40 44 50 54 }
{ 0 6 13 27 29 35 38 40 47 50 54 }
{ 0 6 13 27 29 35 38 45 47 50 54 }
{ 0 6 13 27 29 35 40 42 44 46 54 }
{ 0 6 13 27 29 35 40 42 44 50 54 }
{ 0 6 13 27 29 35 40 42 47 50 54 }
{ 0 6 13 27 29 35 40 44 46 49 54 }
{ 0 6 13 27 29 35 40 44 46 54 56 }
{ 0 6 13 27 29 35 40 44 49 50 54 }
{ 0 6 13 27 29 35 40 44 50 54 56 }
{ 0 6 13 27 29 35 40 47 49 50 54 }
{ 0 6 13 27 29 35 40 47 50 54 56 }
{ 0 6 13 27 29 35 41 45 47 50 54 }
{ 0 6 13 27 29 35 42 45 47 50 54 }
{ 0 6 13 27 29 35 45 47 49 50 54 }
{ 0 6 13 27 29 35 45 47 50 54 56 }
{ 0 6 13 27 31 35 38 40 46 54 59 }
{ 0 6 13 27 31 35 38 40 50 54 59 }
{ 0 6 13 27 31 35 38 45 46 54 59 }
{ 0 6 13 27 31 35 38 45 50 54 59 }
{ 0 6 13 27 31 35 40 42 46 54 59 }
{ 0 6 13 27 31 35 40 42 50 54 59 }
{ 0 6 13 27 31 35 40 46 49 54 59 }
{ 0 6 13 27 31 35 40 46 54 56 59 }
{ 0 6 13 27 31 35 40 49 50 54 59 }
{ 0 6 13 27 31 35 40 50 54 56 59 }
{ 0 6 13 27 31 35 41 45 46 54 59 }
{ 0 6 13 27 31 35 41 45 50 54 59 }
{ 0 6 13 27 31 35 42 45 46 54 59 }
{ 0 6 13 27 31 35 42 45 50 54 59 }
{ 0 6 13 27 31 35 45 46 49 54 59 }
{ 0 6 13 27 31 35 45 46 54 56 59 }
{ 0 6 13 27 31 35 45 49 50 54 59 }
{ 0 6 13 27 31 35 45 50 54 56 59 }
{ 0 6 13 27 32 37 40 42 46 54 59 }
{ 0 6 13 27 32 37 40 42 50 54 59 }
{ 0 6 13 27 32 37 40 46 49 54 59 }
{ 0 6 13 27 32 37 40 46 54 56 59 }
{ 0 6 13 27 32 37 40 49 50 54 59 }
{ 0 6 13 27 32 37 40 50 54 56 59 }
{ 0 6 13 27 32 37 41 45 46 54 59 }
{ 0 6 13 27 32 37 41 45 50 54 59 }
{ 0 6 13 27 32 37 42 45 46 54 59 }
{ 0 6 13 27 32 37 42 45 50 54 59 }
{ 0 6 13 27 32 37 45 46 49 54 59 }
{ 0 6 13 27 32 37 45 46 54 56 59 }
{ 0 6 13 27 32 37 45 49 50 54 59 }
{ 0 6 13 27 32 37 45 50 54 56 59 }
{ 0 6 13 27 32 38 40 44 46 54 59 }
{ 0 6 13 27 32 38 40 44 50 54 59 }
{ 0 6 13 27 32 38 40 47 50 54 59 }
{ 0 6 13 27 32 38 45 47 50 54 59 }
{ 0 6 13 27 32 40 42 44 46 54 59 }
{ 0 6 13 27 32 40 42 44 50 54 59 }
{ 0 6 13 27 32 40 42 47 50 54 59 }
{ 0 6 13 27 32 40 44 46 49 54 59 }
{ 0 6 13 27 32 40 44 46 54 56 59 }
{ 0 6 13 27 32 40 44 49 50 54 59 }
{ 0 6 13 27 32 40 44 50 54 56 59 }
{ 0 6 13 27 32 40 47 49 50 54 59 }
{ 0 6 13 27 32 40 47 50 54 56 59 }
{ 0 6 13 27 32 41 45 47 50 54 59 }
{ 0 6 13 27 32 42 45 47 50 54 59 }
{ 0 6 13 27 32 45 47 49 50 54 59 }
{ 0 6 13 27 32 45 47 50 54 56 59 }
{ 0 6 13 27 33 35 37 40 46 54 59 }
{ 0 6 13 27 33 35 37 40 50 54 59 }
{ 0 6 13 27 33 35 37 45 46 54 59 }
{ 0 6 13 27 33 35 37 45 50 54 59 }
{ 0 6 13 27 33 35 40 44 46 54 59 }
{ 0 6 13 27 33 35 40 44 50 54 59 }
{ 0 6 13 27 33 35 40 47 50 54 59 }
{ 0 6 13 27 33 35 45 47 50 54 59 }
{ 0 6 13 27 35 37 40 42 46 54 59 }
{ 0 6 13 27 35 37 40 42 50 54 59 }
{ 0 6 13 27 35 37 40 46 49 54 59 }
{ 0 6 13 27 35 37 40 46 54 56 59 }
{ 0 6 13 27 35 37 40 49 50 54 59 }
{ 0 6 13 27 35 37 40 50 54 56 59 }
{ 0 6 13 27 35 37 41 45 46 54 59 }
{ 0 6 13 27 35 37 41 45 50 54 59 }
{ 0 6 13 27 35 37 42 45 46 54 59 }
{ 0 6 13 27 35 37 42 45 50 54 59 }
{ 0 6 13 27 35 37 45 46 49 54 59 }
{ 0 6 13 27 35 37 45 46 54 56 59 }
{ 0 6 13 27 35 37 45 49 50 54 59 }
{ 0 6 13 27 35 37 45 50 54 56 59 }
{ 0 6 13 27 35 38 40 44 46 54 59 }
{ 0 6 13 27 35 38 40 44 50 54 59 }
{ 0 6 13 27 35 38 40 47 50 54 59 }
{ 0 6 13 27 35 38 45 47 50 54 59 }
{ 0 6 13 27 35 40 42 44 46 54 59 }
{ 0 6 13 27 35 40 42 44 50 54 59 }
{ 0 6 13 27 35 40 42 47 50 54 59 }
{ 0 6 13 27 35 40 44 46 49 54 59 }
{ 0 6 13 27 35 40 44 46 54 56 59 }
{ 0 6 13 27 35 40 44 49 50 54 59 }
{ 0 6 13 27 35 40 44 50 54 56 59 }
{ 0 6 13 27 35 40 47 49 50 54 59 }
{ 0 6 13 27 35 40 47 50 54 56 59 }
{ 0 6 13 27 35 41 45 47 50 54 59 }
{ 0 6 13 27 35 42 45 47 50 54 59 }
{ 0 6 13 27 35 45 47 49 50 54 59 }
{ 0 6 13 27 35 45 47 50 54 56 59 }
{ 0 6 14 17 18 21 27 32 40 46 54 }
{ 0 6 14 17 18 21 27 32 40 50 54 }
{ 0 6 14 17 18 21 27 32 45 46 54 }
{ 0 6 14 17 18 21 27 32 45 50 54 }
{ 0 6 14 17 18 21 27 35 40 46 54 }
{ 0 6 14 17 18 21 27 35 40 50 54 }
{ 0 6 14 17 18 21 27 35 45 46 54 }
{ 0 6 14 17 18 21 27 35 45 50 54 }
{ 0 6 14 17 18 24 27 32 40 46 54 }
{ 0 6 14 17 18 24 27 32 40 50 54 }
{ 0 6 14 17 18 24 27 32 45 46 54 }
{ 0 6 14 17 18 24 27 32 45 50 54 }
{ 0 6 14 17 18 24 27 35 40 46 54 }
{ 0 6 14 17 18 24 27 35 40 50 54 }
{ 0 6 14 17 18 24 27 35 45 46 54 }
{ 0 6 14 17 18 24 27 35 45 50 54 }
{ 0 6 14 17 18 27 30 35 40 46 54 }
{ 0 6 14 17 18 27 30 35 40 50 54 }
{ 0 6 14 17 18 27 30 35 45 46 54 }
{ 0 6 14 17 18 27 30 35 45 50 54 }
{ 0 6 14 17 18 27 32 40 46 48 54 }
{ 0 6 14 17 18 27 32 40 46 51 54 }
{ 0 6 14 17 18 27 32 40 46 54 58 }
{ 0 6 14 17 18 27 32 40 48 50 54 }
{ 0 6 14 17 18 27 32 40 50 51 54 }
{ 0 6 14 17 18 27 32 40 50 54 58 }
{ 0 6 14 17 18 27 32 45 46 48 54 }
{ 0 6 14 17 18 27 32 45 46 51 54 }
{ 0 6 14 17 18 27 32 45 46 54 58 }
{ 0 6 14 17 18 27 32 45 48 50 54 }
{ 0 6 14 17 18 27 32 45 50 51 54 }
{ 0 6 14 17 18 27 32 45 50 54 58 }
{ 0 6 14 17 18 27 35 40 46 48 54 }
{ 0 6 14 17 18 27 35 40 46 51 54 }
{ 0 6 14 17 18 27 35 40 46 54 58 }
{ 0 6 14 17 18 27 35 40 48 50 54 }
{ 0 6 14 17 18 27 35 40 50 51 54 }
{ 0 6 14 17 18 27 35 40 50 54 58 }
{ 0 6 14 17 18 27 35 45 46 48 54 }
{ 0 6 14 17 18 27 35 45 46 51 54 }
{ 0 6 14 17 18 27 35 45 46 54 58 }
{ 0 6 14 17 18 27 35 45 48 50 54 }
{ 0 6 14 17 18 27 35 45 50 51 54 }
{ 0 6 14 17 18 27 35 45 50 54 58 }
{ 0 6 14 17 19 27 29 35 40 46 54 }
{ 0 6 14 17 19 27 29 35 40 50 54 }
{ 0 6 14 17 19 27 29 35 45 46 54 }
{ 0 6 14 17 19 27 29 35 45 50 54 }
{ 0 6 14 17 19 27 32 40 46 54 59 }
{ 0 6 14 17 19 27 32 40 50 54 59 }
{ 0 6 14 17 19 27 32 45 46 54 59 }
{ 0 6 14 17 19 27 32 45 50 54 59 }
{ 0 6 14 17 19 27 35 40 46 54 59 }
{ 0 6 14 17 19 27 35 40 50 54 59 }
{ 0 6 14 17 19 27 35 45 46 54 59 }
{ 0 6 14 17 19 27 35 45 50 54 59 }
{ 0 6 14 17 21 27 29 35 40 46 54 }
{ 0 6 14 17 21 27 29 35 40 50 54 }
{ 0 6 14 17 21 27 29 35 45 46 54 }
{ 0 6 14 17 21 27 29 35 45 50 54 }
{ 0 6 14 17 21 27 32 40 46 54 59 }
{ 0 6 14 17 21 27 32 40 50 54 59 }
{ 0 6 14 17 21 27 32 45 46 54 59 }
{ 0 6 14 17 21 27 32 45 50 54 59 }
{ 0 6 14 17 21 27 35 40 46 54 59 }
{ 0 6 14 17 21 27 35 40 50 54 59 }
{ 0 6 14 17 21 27 35 45 46 54 59 }
{ 0 6 14 17 21 27 35 45 50 54 59 }
{ 0 6 14 17 24 27 29 35 40 46 54 }
{ 0 6 14 17 24 27 29 35 40 50 54 }
{ 0 6 14 17 24 27 29 35 45 46 54 }
{ 0 6 14 17 24 27 29 35 45 50 54 }
{ 0 6 14 17 24 27 32 40 46 54 59 }
{ 0 6 14 17 24 27 32 40 50 54 59 }
{ 0 6 14 17 24 27 32 45 46 54 59 }
{ 0 6 14 17 24 27 32 45 50 54 59 }
{ 0 6 14 17 24 27 35 40 46 54 59 }
{ 0 6 14 17 24 27 35 40 50 54 59 }
{ 0 6 14 17 24 27 35 45 46 54 59 }
{ 0 6 14 17 24 27 35 45 50 54 59 }
{ 0 6 14 17 27 29 35 40 46 48 54 }
{ 0 6 14 17 27 29 35 40 46 51 54 }
{ 0 6 14 17 27 29 35 40 46 54 58 }
{ 0 6 14 17 27 29 35 40 48 50 54 }
{ 0 6 14 17 27 29 35 40 50 51 54 }
{ 0 6 14 17 27 29 35 40 50 54 58 }
{ 0 6 14 17 27 29 35 45 46 48 54 }
{ 0 6 14 17 27 29 35 45 46 51 54 }
{ 0 6 14 17 27 29 35 45 46 54 58 }
{ 0 6 14 17 27 29 35 45 48 50 54 }
{ 0 6 14 17 27 29 35 45 50 51 54 }
{ 0 6 14 17 27 29 35 45 50 54 58 }
{ 0 6 14 17 27 30 35 40 46 54 59 }
{ 0 6 14 17 27 30 35 40 50 54 59 }
{ 0 6 14 17 27 30 35 45 46 54 59 }
{ 0 6 14 17 27 30 35 45 50 54 59 }
{ 0 6 14 17 27 32 40 46 48 54 59 }
{ 0 6 14 17 27 32 40 46 51 54 59 }
{ 0 6 14 17 27 32 40 46 54 58 59 }
{ 0 6 14 17 27 32 40 48 50 54 59 }
{ 0 6 14 17 27 32 40 50 51 54 59 }
{ 0 6 14 17 27 32 40 50 54 58 59 }
{ 0 6 14 17 27 32 45 46 48 54 59 }
{ 0 6 14 17 27 32 45 46 51 54 59 }
{ 0 6 14 17 27 32 45 46 54 58 59 }
{ 0 6 14 17 27 32 45 48 50 54 59 }
{ 0 6 14 17 27 32 45 50 51 54 59 }
{ 0 6 14 17 27 32 45 50 54 58 59 }
{ 0 6 14 17 27 35 40 46 48 54 59 }
{ 0 6 14 17 27 35 40 46 51 54 59 }
{ 0 6 14 17 27 35 40 46 54 58 59 }
{ 0 6 14 17 27 35 40 48 50 54 59 }
{ 0 6 14 17 27 35 40 50 51 54 59 }
{ 0 6 14 17 27 35 40 50 54 58 59 }
{ 0 6 14 17 27 35 45 46 48 54 59 }
{ 0 6 14 17 27 35 45 46 51 54 59 }
{ 0 6 14 17 27 35 45 46 54 58 59 }
{ 0 6 14 17 27 35 45 48 50 54 59 }
{ 0 6 14 17 27 35 45 50 51 54 59 }
{ 0 6 14 17 27 35 45 50 54 58 59 }
{ 0 6 14 18 21 27 32 38 40 46 54 }
{ 0 6 14 18 21 27 32 38 40 50 54 }
{ 0 6 14 18 21 27 32 38 45 46 54 }
{ 0 6 14 18 21 27 32 38 45 50 54 }
{ 0 6 14 18 21 27 32 40 42 46 54 }
{ 0 6 14 18 21 27 32 40 42 50 54 }
{ 0 6 14 18 21 27 32 40 46 49 54 }
{ 0 6 14 18 21 27 32 40 46 54 56 }
{ 0 6 14 18 21 27 32 40 49 50 54 }
{ 0 6 14 18 21 27 32 40 50 54 56 }
{ 0 6 14 18 21 27 32 41 45 46 54 }
{ 0 6 14 18 21 27 32 41 45 50 54 }
{ 0 6 14 18 21 27 32 42 45 46 54 }
