{ 4 10 12 19 26 34 37 46 52 }
{ 4 10 12 19 26 34 37 46 72 }
{ 4 10 12 19 26 34 46 52 77 }
{ 4 10 12 19 26 34 46 72 77 }
{ 4 10 12 19 28 34 37 52 76 }
{ 4 10 12 19 28 34 37 72 76 }
{ 4 10 12 19 34 37 46 52 76 }
{ 4 10 12 19 34 37 46 72 76 }
